Date time ,Temperature,Humidity,Holidays    0 for close   1 for open,year,month,day,hour,minute,second,weekday,Load
5/6/2009 11:00,29,0.733333333,1,2009,6,5,11,0,0,4,69294
5/6/2009 12:00,31,0.73,1,2009,6,5,12,0,0,4,68943
5/6/2009 13:00,31,0.763333333,1,2009,6,5,13,0,0,4,68274
5/6/2009 14:00,31,0.796666667,1,2009,6,5,14,0,0,4,68706
5/6/2009 15:00,31,0.83,1,2009,6,5,15,0,0,4,69269
5/6/2009 16:00,31,0.846666667,1,2009,6,5,16,0,0,4,65042
5/6/2009 17:00,31,0.863333333,1,2009,6,5,17,0,0,4,56085
5/6/2009 18:00,30,0.88,1,2009,6,5,18,0,0,4,53673
5/6/2009 19:00,29,0.883333333,1,2009,6,5,19,0,0,4,55574
5/6/2009 20:00,28,0.886666667,1,2009,6,5,20,0,0,4,53598
5/6/2009 21:00,27,0.89,1,2009,6,5,21,0,0,4,44162
5/6/2009 22:00,27,0.896666667,1,2009,6,5,22,0,0,4,38470
5/6/2009 23:00,26,0.903333333,1,2009,6,5,23,0,0,4,35471
5/7/2009 0:00,26,0.91,1,2009,7,5,0,0,0,6,33159
5/7/2009 1:00,25,0.91,1,2009,7,5,1,0,0,6,31935
5/7/2009 2:00,25,0.91,1,2009,7,5,2,0,0,6,30646
5/7/2009 3:00,25,0.91,1,2009,7,5,3,0,0,6,29447
5/7/2009 4:00,26,0.893333333,1,2009,7,5,4,0,0,6,29249
5/7/2009 5:00,25,0.876666667,1,2009,7,5,5,0,0,6,29813
5/7/2009 6:00,25,0.86,1,2009,7,5,6,0,0,6,33619
5/7/2009 7:00,25,0.783333333,1,2009,7,5,7,0,0,6,41081
5/7/2009 8:00,25,0.706666667,1,2009,7,5,8,0,0,6,53003
5/7/2009 9:00,28,0.63,1,2009,7,5,9,0,0,6,63855
5/7/2009 10:00,29,0.67,1,2009,7,5,10,0,0,6,69433
5/7/2009 11:00,31,0.71,1,2009,7,5,11,0,0,6,70177
5/7/2009 12:00,31,0.75,1,2009,7,5,12,0,0,6,69556
5/7/2009 13:00,32,0.706666667,1,2009,7,5,13,0,0,6,69193
5/7/2009 14:00,32,0.663333333,1,2009,7,5,14,0,0,6,69872
5/7/2009 15:00,32,0.62,1,2009,7,5,15,0,0,6,69429
5/7/2009 16:00,32,0.68,1,2009,7,5,16,0,0,6,65790
5/7/2009 17:00,31,0.74,1,2009,7,5,17,0,0,6,56496
5/7/2009 18:00,31,0.8,1,2009,7,5,18,0,0,6,53335
5/7/2009 19:00,30,0.81,1,2009,7,5,19,0,0,6,55375
5/7/2009 20:00,29,0.82,1,2009,7,5,20,0,0,6,53758
5/7/2009 21:00,28,0.83,1,2009,7,5,21,0,0,6,44655
5/7/2009 22:00,27,0.846666667,1,2009,7,5,22,0,0,6,38660
5/7/2009 23:00,26,0.863333333,1,2009,7,5,23,0,0,6,35703
5/8/2009 0:00,26,0.88,1,2009,8,5,0,0,0,2,32751
5/8/2009 1:00,26,0.883333333,1,2009,8,5,1,0,0,2,31838
5/8/2009 2:00,25,0.886666667,1,2009,8,5,2,0,0,2,30789
5/8/2009 3:00,25,0.89,1,2009,8,5,3,0,0,2,29494
5/8/2009 4:00,25,0.883333333,1,2009,8,5,4,0,0,2,29565
5/8/2009 5:00,25,0.876666667,1,2009,8,5,5,0,0,2,29881
5/8/2009 6:00,24,0.87,1,2009,8,5,6,0,0,2,33830
5/8/2009 7:00,25,0.826666667,1,2009,8,5,7,0,0,2,42538
5/8/2009 8:00,25,0.783333333,1,2009,8,5,8,0,0,2,53875
5/8/2009 9:00,28,0.74,1,2009,8,5,9,0,0,2,61434
5/8/2009 10:00,24,0.773333333,1,2009,8,5,10,0,0,2,66124
5/8/2009 11:00,24,0.806666667,1,2009,8,5,11,0,0,2,66833
5/8/2009 12:00,26,0.84,1,2009,8,5,12,0,0,2,65884
5/8/2009 13:00,28,0.82,1,2009,8,5,13,0,0,2,66137
5/8/2009 14:00,29,0.8,1,2009,8,5,14,0,0,2,68587
5/8/2009 15:00,30,0.78,1,2009,8,5,15,0,0,2,69099
5/8/2009 16:00,30,0.813333333,1,2009,8,5,16,0,0,2,65979
5/8/2009 17:00,31,0.846666667,1,2009,8,5,17,0,0,2,57638
5/8/2009 18:00,31,0.88,1,2009,8,5,18,0,0,2,54386
5/8/2009 19:00,29,0.893333333,1,2009,8,5,19,0,0,2,55433
5/8/2009 20:00,28,0.906666667,1,2009,8,5,20,0,0,2,53963
5/8/2009 21:00,27,0.92,1,2009,8,5,21,0,0,2,43459
5/8/2009 22:00,26,0.93,1,2009,8,5,22,0,0,2,37718
5/8/2009 23:00,26,0.94,1,2009,8,5,23,0,0,2,35656
5/9/2009 0:00,25,0.95,0,2009,9,5,0,0,0,5,33604
5/9/2009 1:00,25,0.943333333,0,2009,9,5,1,0,0,5,31948
5/9/2009 2:00,25,0.936666667,0,2009,9,5,2,0,0,5,30212
5/9/2009 3:00,25,0.93,0,2009,9,5,3,0,0,5,29101
5/9/2009 4:00,25,0.903333333,0,2009,9,5,4,0,0,5,28374
5/9/2009 5:00,24,0.876666667,0,2009,9,5,5,0,0,5,27467
5/9/2009 6:00,24,0.85,0,2009,9,5,6,0,0,5,27999
5/9/2009 7:00,24,0.776666667,0,2009,9,5,7,0,0,5,28749
5/9/2009 8:00,23,0.703333333,0,2009,9,5,8,0,0,5,33457
5/9/2009 9:00,24,0.63,0,2009,9,5,9,0,0,5,43311
5/9/2009 10:00,26,0.63,0,2009,9,5,10,0,0,5,48629
5/9/2009 11:00,29,0.63,0,2009,9,5,11,0,0,5,49829
5/9/2009 12:00,30,0.63,0,2009,9,5,12,0,0,5,50310
5/9/2009 13:00,30,0.65,0,2009,9,5,13,0,0,5,49869
5/9/2009 14:00,31,0.67,0,2009,9,5,14,0,0,5,49278
5/9/2009 15:00,32,0.69,0,2009,9,5,15,0,0,5,49593
5/9/2009 16:00,32,0.733333333,0,2009,9,5,16,0,0,5,49789
5/9/2009 17:00,31,0.776666667,0,2009,9,5,17,0,0,5,49685
5/9/2009 18:00,31,0.82,0,2009,9,5,18,0,0,5,50221
5/9/2009 19:00,30,0.833333333,0,2009,9,5,19,0,0,5,53504
5/9/2009 20:00,28,0.846666667,0,2009,9,5,20,0,0,5,52139
5/9/2009 21:00,28,0.86,0,2009,9,5,21,0,0,5,43278
5/9/2009 22:00,27,0.866666667,0,2009,9,5,22,0,0,5,37990
5/9/2009 23:00,26,0.873333333,0,2009,9,5,23,0,0,5,34867
5/10/2009 0:00,26,0.88,0,2009,10,5,0,0,0,0,32151
5/10/2009 1:00,26,0.876666667,0,2009,10,5,1,0,0,0,30115
5/10/2009 2:00,25,0.873333333,0,2009,10,5,2,0,0,0,28845
5/10/2009 3:00,25,0.87,0,2009,10,5,3,0,0,0,27624
5/10/2009 4:00,25,0.866666667,0,2009,10,5,4,0,0,0,27182
5/10/2009 5:00,24,0.863333333,0,2009,10,5,5,0,0,0,27046
5/10/2009 6:00,24,0.86,0,2009,10,5,6,0,0,0,29193
5/10/2009 7:00,25,0.85,0,2009,10,5,7,0,0,0,29198
5/10/2009 8:00,26,0.84,0,2009,10,5,8,0,0,0,32254
5/10/2009 9:00,27,0.83,0,2009,10,5,9,0,0,0,42124
5/10/2009 10:00,30,0.753333333,0,2009,10,5,10,0,0,0,47397
5/10/2009 11:00,29,0.676666667,0,2009,10,5,11,0,0,0,54617
5/10/2009 12:00,31,0.6,0,2009,10,5,12,0,0,0,44728
5/10/2009 13:00,30,0.596666667,0,2009,10,5,13,0,0,0,44956
5/10/2009 14:00,30,0.593333333,0,2009,10,5,14,0,0,0,43568
5/10/2009 15:00,32,0.59,0,2009,10,5,15,0,0,0,43703
5/10/2009 16:00,32,0.623333333,0,2009,10,5,16,0,0,0,43133
5/10/2009 17:00,32,0.656666667,0,2009,10,5,17,0,0,0,42304
5/10/2009 18:00,31,0.69,0,2009,10,5,18,0,0,0,39129
5/10/2009 19:00,30,0.736666667,0,2009,10,5,19,0,0,0,47780
5/10/2009 20:00,29,0.783333333,0,2009,10,5,20,0,0,0,50664
5/10/2009 21:00,27,0.83,0,2009,10,5,21,0,0,0,41873
5/10/2009 22:00,26,0.846666667,0,2009,10,5,22,0,0,0,36243
5/10/2009 23:00,26,0.863333333,0,2009,10,5,23,0,0,0,33516
5/11/2009 0:00,25,0.88,1,2009,11,5,0,0,0,3,30997
5/11/2009 1:00,25,0.876666667,1,2009,11,5,1,0,0,3,29703
5/11/2009 2:00,25,0.873333333,1,2009,11,5,2,0,0,3,28551
5/11/2009 3:00,25,0.87,1,2009,11,5,3,0,0,3,27503
5/11/2009 4:00,24,0.846666667,1,2009,11,5,4,0,0,3,27435
5/11/2009 5:00,24,0.823333333,1,2009,11,5,5,0,0,3,28032
5/11/2009 6:00,24,0.8,1,2009,11,5,6,0,0,3,32186
5/11/2009 7:00,24,0.73,1,2009,11,5,7,0,0,3,41080
5/11/2009 8:00,25,0.66,1,2009,11,5,8,0,0,3,52622
5/11/2009 9:00,27,0.59,1,2009,11,5,9,0,0,3,61493
5/11/2009 10:00,29,0.646666667,1,2009,11,5,10,0,0,3,68678
5/11/2009 11:00,31,0.703333333,1,2009,11,5,11,0,0,3,69019
5/11/2009 12:00,31,0.76,1,2009,11,5,12,0,0,3,69152
5/11/2009 13:00,30,0.78,1,2009,11,5,13,0,0,3,67856
5/11/2009 14:00,25,0.8,1,2009,11,5,14,0,0,3,67961
5/11/2009 15:00,24,0.82,1,2009,11,5,15,0,0,3,66905
5/11/2009 16:00,23,0.846666667,1,2009,11,5,16,0,0,3,62363
5/11/2009 17:00,23,0.873333333,1,2009,11,5,17,0,0,3,54376
5/11/2009 18:00,24,0.9,1,2009,11,5,18,0,0,3,51498
5/11/2009 19:00,24,0.9,1,2009,11,5,19,0,0,3,51525
5/11/2009 20:00,24,0.9,1,2009,11,5,20,0,0,3,49500
5/11/2009 21:00,24,0.9,1,2009,11,5,21,0,0,3,40852
5/11/2009 22:00,24,0.92,1,2009,11,5,22,0,0,3,35772
5/11/2009 23:00,24,0.94,1,2009,11,5,23,0,0,3,32711
5/12/2009 0:00,24,0.96,1,2009,12,5,0,0,0,5,30521
5/12/2009 1:00,24,0.963333333,1,2009,12,5,1,0,0,5,29239
5/12/2009 2:00,24,0.966666667,1,2009,12,5,2,0,0,5,28052
5/12/2009 3:00,24,0.97,1,2009,12,5,3,0,0,5,27448
5/12/2009 4:00,24,0.956666667,1,2009,12,5,4,0,0,5,27612
5/12/2009 5:00,23,0.943333333,1,2009,12,5,5,0,0,5,28330
5/12/2009 6:00,23,0.93,1,2009,12,5,6,0,0,5,31644
5/12/2009 7:00,23,0.873333333,1,2009,12,5,7,0,0,5,41032
5/12/2009 8:00,24,0.816666667,1,2009,12,5,8,0,0,5,52028
5/12/2009 9:00,26,0.76,1,2009,12,5,9,0,0,5,62774
5/12/2009 10:00,29,0.76,1,2009,12,5,10,0,0,5,67577
5/12/2009 11:00,30,0.76,1,2009,12,5,11,0,0,5,68698
5/12/2009 12:00,32,0.76,1,2009,12,5,12,0,0,5,67680
5/12/2009 13:00,32,0.783333333,1,2009,12,5,13,0,0,5,66907
5/12/2009 14:00,33,0.806666667,1,2009,12,5,14,0,0,5,68448
5/12/2009 15:00,32,0.83,1,2009,12,5,15,0,0,5,67742
5/12/2009 16:00,30,0.836666667,1,2009,12,5,16,0,0,5,64097
5/12/2009 17:00,28,0.843333333,1,2009,12,5,17,0,0,5,56097
5/12/2009 18:00,28,0.85,1,2009,12,5,18,0,0,5,53369
5/12/2009 19:00,27,0.883333333,1,2009,12,5,19,0,0,5,54620
5/12/2009 20:00,25,0.916666667,1,2009,12,5,20,0,0,5,52942
5/12/2009 21:00,25,0.95,1,2009,12,5,21,0,0,5,42798
5/12/2009 22:00,25,0.953333333,1,2009,12,5,22,0,0,5,37849
5/12/2009 23:00,25,0.956666667,1,2009,12,5,23,0,0,5,34406
13/05/2009 0:00,25,0.96,1,2009,5,13,0,0,0,2,31846
13/05/2009 1:00,24,0.956666667,1,2009,5,13,1,0,0,2,30656
13/05/2009 2:00,24,0.953333333,1,2009,5,13,2,0,0,2,29558
13/05/2009 3:00,24,0.95,1,2009,5,13,3,0,0,2,29098
13/05/2009 4:00,24,0.943333333,1,2009,5,13,4,0,0,2,29178
13/05/2009 5:00,24,0.936666667,1,2009,5,13,5,0,0,2,29933
13/05/2009 6:00,24,0.93,1,2009,5,13,6,0,0,2,33702
13/05/2009 7:00,24,0.883333333,1,2009,5,13,7,0,0,2,41412
13/05/2009 8:00,24,0.836666667,1,2009,5,13,8,0,0,2,52867
13/05/2009 9:00,27,0.79,1,2009,5,13,9,0,0,2,61692
13/05/2009 10:00,29,0.823333333,1,2009,5,13,10,0,0,2,67556
13/05/2009 11:00,30,0.856666667,1,2009,5,13,11,0,0,2,67480
13/05/2009 12:00,32,0.89,1,2009,5,13,12,0,0,2,66083
13/05/2009 13:00,32,0.9,1,2009,5,13,13,0,0,2,68156
13/05/2009 14:00,32,0.91,1,2009,5,13,14,0,0,2,69354
13/05/2009 15:00,33,0.92,1,2009,5,13,15,0,0,2,69163
13/05/2009 16:00,33,0.936666667,1,2009,5,13,16,0,0,2,65175
13/05/2009 17:00,32,0.953333333,1,2009,5,13,17,0,0,2,56507
13/05/2009 18:00,31,0.97,1,2009,5,13,18,0,0,2,52976
13/05/2009 19:00,29,0.97,1,2009,5,13,19,0,0,2,54867
13/05/2009 20:00,28,0.97,1,2009,5,13,20,0,0,2,53666
13/05/2009 21:00,28,0.97,1,2009,5,13,21,0,0,2,43094
13/05/2009 22:00,27,0.973333333,1,2009,5,13,22,0,0,2,38772
13/05/2009 23:00,27,0.976666667,1,2009,5,13,23,0,0,2,35610
14/05/2009 0:00,27,0.98,1,2009,5,14,0,0,0,3,33644
14/05/2009 1:00,27,0.98,1,2009,5,14,1,0,0,3,31928
14/05/2009 2:00,26,0.98,1,2009,5,14,2,0,0,3,30710
14/05/2009 3:00,26,0.98,1,2009,5,14,3,0,0,3,29309
14/05/2009 4:00,26,0.96,1,2009,5,14,4,0,0,3,29028
14/05/2009 5:00,25,0.94,1,2009,5,14,5,0,0,3,29907
14/05/2009 6:00,24,0.92,1,2009,5,14,6,0,0,3,32823
14/05/2009 7:00,24,0.9,1,2009,5,14,7,0,0,3,40781
14/05/2009 8:00,24,0.88,1,2009,5,14,8,0,0,3,51256
14/05/2009 9:00,25,0.86,1,2009,5,14,9,0,0,3,60249
14/05/2009 10:00,26,0.853333333,1,2009,5,14,10,0,0,3,66594
14/05/2009 11:00,27,0.846666667,1,2009,5,14,11,0,0,3,67509
14/05/2009 12:00,29,0.84,1,2009,5,14,12,0,0,3,67213
14/05/2009 13:00,30,0.82,1,2009,5,14,13,0,0,3,66813
14/05/2009 14:00,31,0.8,1,2009,5,14,14,0,0,3,67370
14/05/2009 15:00,30,0.78,1,2009,5,14,15,0,0,3,67605
14/05/2009 16:00,31,0.826666667,1,2009,5,14,16,0,0,3,64432
14/05/2009 17:00,31,0.873333333,1,2009,5,14,17,0,0,3,55571
14/05/2009 18:00,30,0.92,1,2009,5,14,18,0,0,3,52351
14/05/2009 19:00,29,0.936666667,1,2009,5,14,19,0,0,3,54719
14/05/2009 20:00,28,0.953333333,1,2009,5,14,20,0,0,3,53568
14/05/2009 21:00,27,0.97,1,2009,5,14,21,0,0,3,42939
14/05/2009 22:00,26,0.97,1,2009,5,14,22,0,0,3,37576
14/05/2009 23:00,26,0.97,1,2009,5,14,23,0,0,3,34636
15/05/2009 0:00,25,0.97,1,2009,5,15,0,0,0,4,32279
15/05/2009 1:00,25,0.97,1,2009,5,15,1,0,0,4,30841
15/05/2009 2:00,25,0.97,1,2009,5,15,2,0,0,4,29826
15/05/2009 3:00,24,0.97,1,2009,5,15,3,0,0,4,28999
15/05/2009 4:00,24,0.96,1,2009,5,15,4,0,0,4,28653
15/05/2009 5:00,24,0.95,1,2009,5,15,5,0,0,4,29435
15/05/2009 6:00,24,0.94,1,2009,5,15,6,0,0,4,32779
15/05/2009 7:00,24,0.866666667,1,2009,5,15,7,0,0,4,40620
15/05/2009 8:00,25,0.793333333,1,2009,5,15,8,0,0,4,52673
15/05/2009 9:00,27,0.72,1,2009,5,15,9,0,0,4,63011
15/05/2009 10:00,30,0.716666667,1,2009,5,15,10,0,0,4,67975
15/05/2009 11:00,31,0.713333333,1,2009,5,15,11,0,0,4,68215
15/05/2009 12:00,33,0.71,1,2009,5,15,12,0,0,4,66885
15/05/2009 13:00,33,0.726666667,1,2009,5,15,13,0,0,4,66507
15/05/2009 14:00,34,0.743333333,1,2009,5,15,14,0,0,4,68323
15/05/2009 15:00,34,0.76,1,2009,5,15,15,0,0,4,67455
15/05/2009 16:00,31,0.813333333,1,2009,5,15,16,0,0,4,61309
15/05/2009 17:00,27,0.866666667,1,2009,5,15,17,0,0,4,54163
15/05/2009 18:00,25,0.92,1,2009,5,15,18,0,0,4,51497
15/05/2009 19:00,25,0.916666667,1,2009,5,15,19,0,0,4,52813
15/05/2009 20:00,25,0.913333333,1,2009,5,15,20,0,0,4,50904
15/05/2009 21:00,25,0.91,1,2009,5,15,21,0,0,4,41209
15/05/2009 22:00,25,0.93,1,2009,5,15,22,0,0,4,36555
15/05/2009 23:00,25,0.95,1,2009,5,15,23,0,0,4,33434
16/05/2009 0:00,25,0.97,1,2009,5,16,0,0,0,5,31351
16/05/2009 1:00,25,0.963333333,1,2009,5,16,1,0,0,5,29944
16/05/2009 2:00,24,0.956666667,1,2009,5,16,2,0,0,5,28584
16/05/2009 3:00,24,0.95,1,2009,5,16,3,0,0,5,27681
16/05/2009 4:00,24,0.95,1,2009,5,16,4,0,0,5,27449
16/05/2009 5:00,24,0.95,1,2009,5,16,5,0,0,5,27865
16/05/2009 6:00,25,0.95,1,2009,5,16,6,0,0,5,29258
16/05/2009 7:00,25,0.913333333,1,2009,5,16,7,0,0,5,31666
16/05/2009 8:00,25,0.876666667,1,2009,5,16,8,0,0,5,38947
16/05/2009 9:00,27,0.84,1,2009,5,16,9,0,0,5,47599
16/05/2009 10:00,29,0.816666667,1,2009,5,16,10,0,0,5,54242
16/05/2009 11:00,30,0.793333333,1,2009,5,16,11,0,0,5,55287
16/05/2009 12:00,31,0.77,1,2009,5,16,12,0,0,5,53915
16/05/2009 13:00,31,0.733333333,1,2009,5,16,13,0,0,5,51260
16/05/2009 14:00,32,0.696666667,1,2009,5,16,14,0,0,5,50171
16/05/2009 15:00,30,0.66,1,2009,5,16,15,0,0,5,49323
16/05/2009 16:00,24,0.723333333,1,2009,5,16,16,0,0,5,48835
16/05/2009 17:00,25,0.786666667,1,2009,5,16,17,0,0,5,48234
16/05/2009 18:00,26,0.85,1,2009,5,16,18,0,0,5,49855
16/05/2009 19:00,25,0.87,1,2009,5,16,19,0,0,5,51713
16/05/2009 20:00,25,0.89,1,2009,5,16,20,0,0,5,50304
16/05/2009 21:00,25,0.91,1,2009,5,16,21,0,0,5,41601
16/05/2009 22:00,25,0.92,1,2009,5,16,22,0,0,5,35463
16/05/2009 23:00,24,0.93,1,2009,5,16,23,0,0,5,33458
17/05/2009 0:00,24,0.94,0,2009,5,17,0,0,0,6,31277
17/05/2009 1:00,24,0.943333333,0,2009,5,17,1,0,0,6,29794
17/05/2009 2:00,24,0.946666667,0,2009,5,17,2,0,0,6,28584
17/05/2009 3:00,24,0.95,0,2009,5,17,3,0,0,6,27588
17/05/2009 4:00,24,0.936666667,0,2009,5,17,4,0,0,6,27330
17/05/2009 5:00,24,0.923333333,0,2009,5,17,5,0,0,6,26770
17/05/2009 6:00,24,0.91,0,2009,5,17,6,0,0,6,27014
17/05/2009 7:00,24,0.863333333,0,2009,5,17,7,0,0,6,26886
17/05/2009 8:00,25,0.816666667,0,2009,5,17,8,0,0,6,30609
17/05/2009 9:00,27,0.77,0,2009,5,17,9,0,0,6,40189
17/05/2009 10:00,29,0.81,0,2009,5,17,10,0,0,6,44542
17/05/2009 11:00,30,0.85,0,2009,5,17,11,0,0,6,45090
17/05/2009 12:00,31,0.89,0,2009,5,17,12,0,0,6,45307
17/05/2009 13:00,32,0.89,0,2009,5,17,13,0,0,6,45666
17/05/2009 14:00,33,0.89,0,2009,5,17,14,0,0,6,45944
17/05/2009 15:00,33,0.89,0,2009,5,17,15,0,0,6,45750
17/05/2009 16:00,33,0.916666667,0,2009,5,17,16,0,0,6,45340
17/05/2009 17:00,32,0.943333333,0,2009,5,17,17,0,0,6,44493
17/05/2009 18:00,31,0.97,0,2009,5,17,18,0,0,6,46490
17/05/2009 19:00,30,0.97,0,2009,5,17,19,0,0,6,49246
17/05/2009 20:00,29,0.97,0,2009,5,17,20,0,0,6,48330
17/05/2009 21:00,28,0.97,0,2009,5,17,21,0,0,6,39546
17/05/2009 22:00,27,0.97,0,2009,5,17,22,0,0,6,35146
17/05/2009 23:00,26,0.97,0,2009,5,17,23,0,0,6,32120
18/05/2009 0:00,26,0.97,1,2009,5,18,0,0,0,0,29647
18/05/2009 1:00,25,0.97,1,2009,5,18,1,0,0,0,28246
18/05/2009 2:00,25,0.97,1,2009,5,18,2,0,0,0,27107
18/05/2009 3:00,25,0.97,1,2009,5,18,3,0,0,0,26596
18/05/2009 4:00,26,0.953333333,1,2009,5,18,4,0,0,0,26735
18/05/2009 5:00,26,0.936666667,1,2009,5,18,5,0,0,0,27368
18/05/2009 6:00,25,0.92,1,2009,5,18,6,0,0,0,31417
18/05/2009 7:00,25,0.823333333,1,2009,5,18,7,0,0,0,40328
18/05/2009 8:00,25,0.726666667,1,2009,5,18,8,0,0,0,52047
18/05/2009 9:00,26,0.63,1,2009,5,18,9,0,0,0,59452
18/05/2009 10:00,27,0.68,1,2009,5,18,10,0,0,0,65533
18/05/2009 11:00,28,0.73,1,2009,5,18,11,0,0,0,65395
18/05/2009 12:00,29,0.78,1,2009,5,18,12,0,0,0,64189
18/05/2009 13:00,28,0.823333333,1,2009,5,18,13,0,0,0,63484
18/05/2009 14:00,25,0.866666667,1,2009,5,18,14,0,0,0,63713
18/05/2009 15:00,25,0.91,1,2009,5,18,15,0,0,0,62992
18/05/2009 16:00,25,0.93,1,2009,5,18,16,0,0,0,59991
18/05/2009 17:00,25,0.95,1,2009,5,18,17,0,0,0,52096
18/05/2009 18:00,25,0.97,1,2009,5,18,18,0,0,0,49630
18/05/2009 19:00,25,0.966666667,1,2009,5,18,19,0,0,0,51384
18/05/2009 20:00,24,0.963333333,1,2009,5,18,20,0,0,0,48594
18/05/2009 21:00,24,0.96,1,2009,5,18,21,0,0,0,39551
18/05/2009 22:00,24,0.966666667,1,2009,5,18,22,0,0,0,35764
18/05/2009 23:00,25,0.973333333,1,2009,5,18,23,0,0,0,32728
19/05/2009 0:00,24,0.98,1,2009,5,19,0,0,0,1,30715
19/05/2009 1:00,24,0.97,1,2009,5,19,1,0,0,1,29795
19/05/2009 2:00,24,0.96,1,2009,5,19,2,0,0,1,27772
19/05/2009 3:00,24,0.95,1,2009,5,19,3,0,0,1,27012
19/05/2009 4:00,24,0.94,1,2009,5,19,4,0,0,1,27351
19/05/2009 5:00,24,0.93,1,2009,5,19,5,0,0,1,28071
19/05/2009 6:00,24,0.92,1,2009,5,19,6,0,0,1,31595
19/05/2009 7:00,24,0.843333333,1,2009,5,19,7,0,0,1,40080
19/05/2009 8:00,24,0.766666667,1,2009,5,19,8,0,0,1,50139
19/05/2009 9:00,26,0.69,1,2009,5,19,9,0,0,1,60546
19/05/2009 10:00,28,0.743333333,1,2009,5,19,10,0,0,1,65942
19/05/2009 11:00,30,0.796666667,1,2009,5,19,11,0,0,1,67041
19/05/2009 12:00,30,0.85,1,2009,5,19,12,0,0,1,67013
19/05/2009 13:00,31,0.846666667,1,2009,5,19,13,0,0,1,67382
19/05/2009 14:00,32,0.843333333,1,2009,5,19,14,0,0,1,68673
19/05/2009 15:00,34,0.84,1,2009,5,19,15,0,0,1,68256
19/05/2009 16:00,34,0.883333333,1,2009,5,19,16,0,0,1,65008
19/05/2009 17:00,33,0.926666667,1,2009,5,19,17,0,0,1,56428
19/05/2009 18:00,32,0.97,1,2009,5,19,18,0,0,1,52985
19/05/2009 19:00,30,0.973333333,1,2009,5,19,19,0,0,1,54492
19/05/2009 20:00,28,0.976666667,1,2009,5,19,20,0,0,1,52854
19/05/2009 21:00,27,0.98,1,2009,5,19,21,0,0,1,43523
19/05/2009 22:00,27,0.98,1,2009,5,19,22,0,0,1,37202
19/05/2009 23:00,26,0.98,1,2009,5,19,23,0,0,1,34390
20/05/2009 0:00,26,0.98,1,2009,5,20,0,0,0,2,31735
20/05/2009 1:00,26,0.98,1,2009,5,20,1,0,0,2,30646
20/05/2009 2:00,25,0.98,1,2009,5,20,2,0,0,2,29233
20/05/2009 3:00,25,0.98,1,2009,5,20,3,0,0,2,28187
20/05/2009 4:00,25,0.963333333,1,2009,5,20,4,0,0,2,28197
20/05/2009 5:00,25,0.946666667,1,2009,5,20,5,0,0,2,28534
20/05/2009 6:00,24,0.93,1,2009,5,20,6,0,0,2,31733
20/05/2009 7:00,24,0.893333333,1,2009,5,20,7,0,0,2,40743
20/05/2009 8:00,25,0.856666667,1,2009,5,20,8,0,0,2,52738
20/05/2009 9:00,26,0.82,1,2009,5,20,9,0,0,2,62048
20/05/2009 10:00,29,0.573333333,1,2009,5,20,10,0,0,2,67655
20/05/2009 11:00,30,0.326666667,1,2009,5,20,11,0,0,2,67897
20/05/2009 12:00,31,0.08,1,2009,5,20,12,0,0,2,67912
20/05/2009 13:00,32,0.353333333,1,2009,5,20,13,0,0,2,68089
20/05/2009 14:00,32,0.626666667,1,2009,5,20,14,0,0,2,69935
20/05/2009 15:00,33,0.9,1,2009,5,20,15,0,0,2,68865
20/05/2009 16:00,33,0.92,1,2009,5,20,16,0,0,2,64652
20/05/2009 17:00,33,0.94,1,2009,5,20,17,0,0,2,56330
20/05/2009 18:00,32,0.96,1,2009,5,20,18,0,0,2,52863
20/05/2009 19:00,30,0.96,1,2009,5,20,19,0,0,2,54388
20/05/2009 20:00,29,0.96,1,2009,5,20,20,0,0,2,53237
20/05/2009 21:00,28,0.96,1,2009,5,20,21,0,0,2,44263
20/05/2009 22:00,27,0.96,1,2009,5,20,22,0,0,2,39912
20/05/2009 23:00,27,0.96,1,2009,5,20,23,0,0,2,36543
21/05/2009 0:00,27,0.96,1,2009,5,21,0,0,0,3,33584
21/05/2009 1:00,26,0.953333333,1,2009,5,21,1,0,0,3,32064
21/05/2009 2:00,26,0.946666667,1,2009,5,21,2,0,0,3,31010
21/05/2009 3:00,26,0.94,1,2009,5,21,3,0,0,3,29972
21/05/2009 4:00,26,0.923333333,1,2009,5,21,4,0,0,3,29855
21/05/2009 5:00,26,0.906666667,1,2009,5,21,5,0,0,3,30371
21/05/2009 6:00,26,0.89,1,2009,5,21,6,0,0,3,33660
21/05/2009 7:00,25,0.8,1,2009,5,21,7,0,0,3,42306
21/05/2009 8:00,26,0.71,1,2009,5,21,8,0,0,3,53751
21/05/2009 9:00,28,0.62,1,2009,5,21,9,0,0,3,63881
21/05/2009 10:00,30,0.646666667,1,2009,5,21,10,0,0,3,68798
21/05/2009 11:00,31,0.673333333,1,2009,5,21,11,0,0,3,69030
21/05/2009 12:00,26,0.7,1,2009,5,21,12,0,0,3,66507
21/05/2009 13:00,26,0.72,1,2009,5,21,13,0,0,3,66131
21/05/2009 14:00,26,0.74,1,2009,5,21,14,0,0,3,68000
21/05/2009 15:00,27,0.76,1,2009,5,21,15,0,0,3,68810
21/05/2009 16:00,29,0.816666667,1,2009,5,21,16,0,0,3,64779
21/05/2009 17:00,30,0.873333333,1,2009,5,21,17,0,0,3,55968
21/05/2009 18:00,30,0.93,1,2009,5,21,18,0,0,3,53447
