0.016082246,0.097614833
0.704591635,0.29426865
0.162879496,0.202863567
0.043898132,0.478706625
0.255274578,0.59409345
0.54503808,0.899887106
0.310084278,0.439161919
0.149715023,0.169386266
0.541004976,1.325929143
1.104408165,1.319263972
1.451953017,2.77234366
0.537577789,0.9053178
0.119392339,0.635895478
0.704226953,0.944031808
0.47410721,0.03661206
0.171093204,0.232655961
0.02495188,0.226261142
0.802276123,1.001210415
0.225797248,0.451882882
1.126740867,1.366080584
0.320506774,0.412891073
0.005417381,0.328961703
0.822329704,0.919669771
0.713554343,0.087273854
0.924957836,0.892288207
0.218742484,0.156954176
0.830908414,1.146512946
0.005991212,0.12543386
0.398811982,0.650019334
1.747210692,1.632315985
1.204588392,1.323557067
0.221859066,0.409777962
0.631915019,0.783617767
0.196340114,0.209142147
0.136232281,0.16768401
0.152639847,0.145458712
0.443432486,1.03339102
0.509516199,0.776373396
0.916030251,0.602263226
0.29058031,0.735866992
0.69751154,0.988452732
2.317884692,1.684957482
0.118960239,0.338516303
0.618337272,0.203074732
0.145880251,0.004028704
0.689383068,0.644196231
0.331648574,0.47541099
0.14972671,0.048776756
1.597535944,0.047812611
2.108768263,1.978979346
0.101651867,0.346886435
0.287367533,0.557624281
0.599159389,0.772002342
1.057010591,0.922255922
0.003701619,0.294179367
0.435491732,0.326892526
0.085271741,0.228732085
0.258019988,0.812003097
1.366925494,0.473777446
0.345644017,0.167984355
1.805811524,1.211076013
0.84853202,0.93639253
0.670375536,0.070749001
1.669765051,0.263388195
0.713079117,0.38916869
0.410775801,0.156139358
1.008038868,0.308002149
1.30021169,1.936955881
0.331272348,0.090836743
1.27215047,0.452441612
1.246916578,0.970131419
1.615473972,1.893906887
0.37021717,1.600707172
1.592215351,1.628625516
0.560839579,0.016936812
0.66091186,1.055248338
2.401460793,1.167892641
0.228774278,0.0199118
0.167066752,0.150246905
0.386721231,0.104423339
0.442150262,0.703430893
0.061216884,0.929945144
1.977648906,2.30157795
0.314207788,0.244309889
0.40078077,0.636349547
0.044106788,0.09255909
2.069096862,2.461446458
1.781667001,2.044643885
1.459730692,1.131858731
0.555826088,0.600297471
0.58436005,1.115441711
0.147231276,0.279614961
0.410804319,1.08366003
0.377555295,0.055038384
1.614091592,0.821019105
0.426909264,0.974101271
1.51540303,1.301271631
0.143633433,0.541546346
0.156227982,0.316829041
0.222247085,0.188843821
0.301861449,0.074981712
0.928120518,1.095354835
