Tmestamp,Predicted ANN load,Target Load,Proposed LSTM Load,LSTM_MODEL_1_Load,LSTM_MODEL_2_Load,LSTM_MODEL_3_Load,CNN_LSTM_MODEL_Load,ANN APEs,Proposed LSTM APEs,LSTM model 1 APEs,LSTM model 2 APEs,LSTM model 3 APEs,CNN-LSTM APEs
9/6/2010 14:00,56448.188,57495.85941,56740.574,54103.164,50032.543,50086.17,59273.67,1.82216845,1.313634439,5.900764759,12.98061545,12.88734439,3.092067165
9/6/2010 15:00,56244.24,57369.14627,56724,53356.477,49691.797,51267.926,59455.797,1.960821004,1.124552677,6.994472693,13.38236625,10.63502016,3.637235109
9/6/2010 16:00,55909.867,56032.00975,56591.723,52122.484,49517.78,53109.15,59581.12,0.217987451,0.998916963,6.977307734,11.62590773,5.216410696,6.3340763
9/6/2010 17:00,54612.637,54375.54828,54762.91,51188.992,49503.508,55168.91,58130.473,0.436020836,0.712382187,5.860274298,8.959983732,1.459041325,6.90553905
9/6/2010 18:00,53311.03,54235.14699,53859.84,50468.926,49702.004,56337.94,56051.312,1.703907966,0.691999581,6.944244091,8.358312352,3.877177673,3.348686435
9/6/2010 19:00,53229.14,54117.03783,54134.953,49997.586,50255.39,56741.82,55658.066,1.640699243,0.033104491,7.612116249,7.135733929,4.850195567,2.84758411
9/6/2010 20:00,52559.07,53327.03614,54030.32,49768.945,51319.61,56981.707,55056.805,1.440106549,1.318812953,6.672208691,3.76436848,6.85331705,3.243699604
9/6/2010 21:00,51521.586,51417.14839,52213.883,50286.36,53305.664,57127.086,53959.64,0.203118246,1.549550364,2.199243687,3.672929498,11.10512307,4.944832006
9/6/2010 22:00,50113.547,50776.54306,50840.42,51348.26,55737.656,57061.617,51483.656,1.305713268,0.125800096,1.125946954,9.770481882,12.3779083,1.392597639
9/6/2010 23:00,49504.984,50090.96239,50503.105,52698.617,56928.676,56940.96,50631.26,1.169828572,0.822788364,5.20583851,13.65059341,13.67511679,1.078632919
9/7/2010 0:00,48947.996,49668.58525,50007.953,53695.51,57332.297,56596.977,49755.758,1.450794796,0.683264378,8.107588992,15.42969608,13.9492432,0.175508824
9/7/2010 1:00,48726.355,49505.10965,49181.22,54606.184,57414.83,55796.883,54566.375,1.573079336,0.65425499,10.30413706,15.97758374,12.70934131,10.22372314
9/7/2010 2:00,48559.184,49402.44854,49049.76,55653.56,57392.117,54527.125,54300.855,1.706928634,0.713909028,12.65344461,16.17261633,10.37332483,9.915311092
9/7/2010 3:00,48561.57,49341.43851,48992.703,56807.367,57316.926,54130.95,54087.35,1.580554871,0.706780184,15.13115287,16.16387307,9.706874454,9.618510593
9/7/2010 4:00,48686.105,49384.26286,49108.04,57299.73,57247.492,54143.56,53963.69,1.413725384,0.559333772,16.0283189,15.92254027,9.637274841,9.2730495
9/7/2010 5:00,49020.43,49750.1275,49588.707,57419.92,57063.16,53423.15,54133.53,1.466724884,0.324462485,15.41662883,14.69952514,7.382940878,8.810836716
9/7/2010 6:00,49847.477,50478.14143,50851.766,57289.72,56501.668,51829.492,55144.727,1.249381241,0.740171011,13.49411523,11.93294048,2.677100487,9.244765037
9/7/2010 7:00,51206.117,52772.66614,52489.836,57139.04,55308.047,51038.445,56271.062,2.968485875,0.535940593,8.273930766,4.804344835,3.286210963,6.629181574
9/7/2010 8:00,54154.3,54667.10584,55473.516,56958.055,54583.402,50498.355,59315.26,0.938051927,1.475128686,4.190726992,0.15311555,7.625702469,8.502652717
9/7/2010 9:00,55722.758,56770.77865,56830.58,56807.086,54418.633,50078.875,60759.72,1.846056501,0.105338259,0.063954293,4.143233026,11.78758476,7.026398871
9/7/2010 10:00,56944.402,57170.08149,57212.715,56544.273,53696.39,49727.477,61095.547,0.394751038,0.074573114,1.094643341,6.076065312,13.01835557,6.866293361
9/7/2010 11:00,56953.453,57211.34148,57345.19,55939.906,52146.344,49528.633,59715.316,0.450764609,0.233954521,2.222348659,8.853135321,13.42864593,4.376710029
9/7/2010 12:00,56765.5,57075.04663,57195.805,54921.37,51292.816,49480.406,58695.246,0.542350201,0.211578224,3.77341195,10.13092581,13.30641161,2.838717558
9/7/2010 13:00,56409.383,57282.71539,56774.773,54123.62,50596.22,49631.17,57620.42,1.524600194,0.886728896,5.514919062,11.67279753,13.35751166,0.589540157
9/7/2010 14:00,56333.586,57411.57953,56793.805,53795.055,50056.773,50223.855,57447.04,1.877658721,1.076045173,6.299294602,12.81066745,12.51964253,0.061765362
9/7/2010 15:00,56186.77,57245.17076,56814.242,53181.28,49721.594,51459,57250.33,1.848890912,0.752777491,7.099097978,13.14272743,10.10770111,0.009012533
9/7/2010 16:00,55748.016,55961.22247,56640.754,51906.633,49627.984,53409.055,57007.504,0.380989658,1.214290003,7.245355428,11.31719107,4.560599925,1.869654528
9/7/2010 17:00,54384.113,54229.67174,54935.55,50969.504,49667.758,55848.855,56298.977,0.284791066,1.301645828,6.011778488,8.412209762,2.985788422,3.815817418
9/7/2010 18:00,52986.867,54260.56784,54047.797,50225.11,50008.195,56767.28,54762.72,2.347378383,0.392127927,7.437183208,7.836948652,4.61976765,0.925445826
9/7/2010 19:00,53104.645,54418.56818,54252.957,49812.19,50772.15,57043.855,55015.83,2.414475838,0.304328441,8.464717713,6.700687471,4.824248244,1.09753314
9/7/2010 20:00,52949.18,53608.81645,54237.066,49554.08,52007.125,57224.637,55014.64,1.230462625,1.171914606,7.563562709,2.987738876,6.744824433,2.622373787
9/7/2010 21:00,52163.6,51774.21351,52436.133,49774.797,53870.805,57292.387,53775.523,0.752085765,1.278473288,3.86179987,4.04948979,10.6581503,3.865456092
9/7/2010 22:00,50732.6,51048.15503,51152.57,50568.51,55998.055,57292.836,51394.082,0.618151684,0.204542103,0.939593272,9.696530594,12.23292197,0.67764833
9/7/2010 23:00,49928.45,50515.09943,50722.133,52072.184,57030.87,57202.777,50557.04,1.161334802,0.409844922,3.082414145,12.8986593,13.23896745,0.083025809
9/8/2010 0:00,49400.45,50103.67281,50398.273,53455.9,57319.023,56874.176,49921.14,1.403535451,0.587981227,6.690581752,14.40084087,13.51298779,0.364310239
9/8/2010 1:00,49170.707,49748.17205,49744.082,54600.812,57385.617,56053.582,53883.805,1.160776419,0.008221508,9.754408554,15.35221222,12.67465656,8.313135497
9/8/2010 2:00,48775.32,49504.91411,49350.137,55796.27,57407.504,54534.85,53323.152,1.473781185,0.312649992,12.70854824,15.96324331,10.16047797,7.712846207
9/8/2010 3:00,48626.645,49429.04266,49080.61,56784.824,57364.86,54211.867,52846.07,1.623332391,0.704914846,14.88149668,16.05496872,9.676141966,6.912995187
9/8/2010 4:00,48738.203,49448.98824,49116.785,57279.227,57302.133,54163.86,52772.227,1.437411088,0.671809984,15.83498275,15.88130524,9.534819473,6.720539445
9/8/2010 5:00,49033.516,49825.60786,49523.625,57431.7,57111.04,53418.72,52849.086,1.589728443,0.60607963,15.26542769,14.62186304,7.211376427,6.068120932
9/8/2010 6:00,49829.094,50633.01305,50849.24,57422.67,56550.03,51887.168,53653.547,1.587736936,0.427047369,13.40954555,11.68608501,2.476951053,5.965542574
9/8/2010 7:00,51208.805,52875.91389,52630.223,57359.715,55124.4,51075.797,54644.484,3.152870121,0.464655591,8.479855534,4.252382502,3.404417546,3.344755636
9/8/2010 8:00,54005.652,54843.87849,55519.527,57230.094,54497.65,50492.94,57341.316,1.5283866,1.231948813,4.35092407,0.631298332,7.933316552,4.553721543
9/8/2010 9:00,55716.785,56918.41511,56922.41,57106,54352.13,50037.316,59178.703,2.111144711,0.007018625,0.329568014,4.508707955,12.08940744,3.971101243
9/8/2010 10:00,56997.14,57489.79752,57297.83,56854.617,53547.57,49722.96,60028.6,0.856947739,0.333915805,1.104857814,6.857264576,13.50994064,4.416092228
9/8/2010 11:00,57162.42,57563.51797,57565.906,56269.06,51950.426,49595.312,59417.61,0.696791968,0.004148513,2.24874715,9.751127394,13.8424583,3.220949823
9/8/2010 12:00,56996.16,57282.12876,57463.98,54949.555,51076.78,49554.367,59091.91,0.499228583,0.317465925,4.072079391,10.83295767,13.49070282,3.159416871
9/8/2010 13:00,56505.92,57516.00055,57030.758,54189.805,50405.445,49780.08,58596.746,1.756173135,0.84366532,5.783078653,12.36274338,13.45003212,1.879034425
9/8/2010 14:00,56489.72,57657.77065,57073.992,53932.125,49998.992,50411.273,58715.47,2.025833876,1.012489112,6.461654011,13.28316819,12.56811973,1.834443715
9/8/2010 15:00,56361.01,57478.65146,57078.773,53340.023,49689.117,51663.684,58681.453,1.94444621,0.695699098,7.200288028,13.55204804,10.11674302,2.092605706
9/8/2010 16:00,55955.617,55524.96163,56937.03,52143.977,49570.66,53470.59,58326.934,0.775606785,2.54312354,6.089125559,10.72364835,3.699906438,5.046329232
9/8/2010 17:00,54132.023,54164.16417,54777.406,51146.574,49566.785,55692.324,56240.434,0.059340286,1.13219107,5.571193087,8.487861376,2.821348494,3.83329063
9/8/2010 18:00,52966.4,54060.52533,54071.78,50462.81,49833.527,56618.89,54613.047,2.023889563,0.020818647,6.654976636,7.819010829,4.732408082,1.022042732
9/8/2010 19:00,53104.14,54125.44626,54316.48,50014.812,50496.355,56938.82,54144.734,1.886924415,0.352946263,7.594642713,6.704963212,5.197876294,0.035635254
9/8/2010 20:00,52741.266,53522.38557,54153.56,49622.625,51627.543,57003.992,54000.066,1.459425924,1.179271857,7.286223378,3.540280482,6.504953755,0.892487181
9/8/2010 21:00,51980.906,51669.59695,52253.332,49666.3,53646.17,56970.723,53104.414,0.602499474,1.1297457,3.877129043,3.825408299,10.25966209,2.776907765
9/8/2010 22:00,50322.375,50873.33782,51024.97,50153.785,55836.832,56782.17,50942.99,1.083008986,0.298058249,1.414400648,9.756572682,11.61479162,0.136912935
9/8/2010 23:00,49618.29,50353.1882,50550.99,51390.85,56977.387,56545.688,50101.72,1.459486929,0.39282875,2.060766829,13.15547046,12.29812852,0.499408695
9/9/2010 0:00,49119.93,49977.5463,50214.055,52950.54,57291.18,56149.27,49536.438,1.716003212,0.473229915,5.948658788,14.63383908,12.34899301,0.882612959
9/9/2010 1:00,48955.91,49704.17443,49567.953,54319.332,57290.87,55415.582,53355.754,1.505435788,0.274064365,9.285251436,15.26369899,11.49080059,7.346625534
9/9/2010 2:00,48702.516,49522.51315,49298.414,55590.094,57224,54215.74,52940.08,1.65580682,0.452519745,12.25216667,15.5514863,9.476956139,6.901036786
9/9/2010 3:00,48616.594,49407.53271,49093.676,56672.84,57042.438,54104.742,52636.94,1.600846403,0.635240606,14.70485752,15.45291754,9.507071154,6.536265045
9/9/2010 4:00,48667.793,49508.04283,49046.156,57207.703,56908.594,54072.664,52435.37,1.697198641,0.93295312,15.55234206,14.94817962,9.219958837,5.912831537
9/9/2010 5:00,49042.223,49898.54614,49502.03,57388.844,56718.918,53270.152,52678.33,1.716128437,0.794644675,15.01105431,13.66847812,6.756922036,5.570871448
9/9/2010 6:00,49857.676,50619.91154,50802.93,57296.1,56118.7,51699.637,53374.33,1.505801802,0.361554287,13.18885841,10.86289623,2.133005426,5.441373515
9/9/2010 7:00,51134.395,52533.71019,52388.92,57062.062,54497.516,50944.016,54048.227,2.663651939,0.275613867,8.619897193,3.738182213,3.026045913,2.88294279
9/9/2010 8:00,53591.8,54520.25156,54992.547,56810.867,54077.055,50344.746,55886.797,1.702948049,0.86627524,4.201402918,0.812902632,7.658632234,2.506491443
9/9/2010 9:00,55397.023,56548.63957,56631.297,56650.58,54215.594,49958.633,57677.414,2.036506234,0.146170501,0.180270349,4.125732445,11.65369604,1.996112442
9/9/2010 10:00,56730.85,56845.67238,56887.195,56361.938,53505.4,49671.055,58580.25,0.201989659,0.07304447,0.850960785,5.876036363,12.62122001,3.05138025
9/9/2010 11:00,56686.16,56806.36784,57034.04,55653.535,51983.23,49495.766,58112.945,0.211609798,0.400786336,2.029407765,8.490487992,12.86933511,2.300054043
9/9/2010 12:00,56382.156,56610.43178,56867.793,54429.42,51163.96,49431.395,57563.96,0.403239779,0.454618013,3.852667629,9.620968448,12.68147328,1.684368393
9/9/2010 13:00,55922.566,56747.5088,56456.043,53701.86,50609.527,49583.812,56995.04,1.453707515,0.51361867,5.367017627,10.81630177,12.62380843,0.436197474
9/9/2010 14:00,55788.895,56920.95719,56485.637,53520.71,50209.46,49954.766,57034.973,1.988831963,0.764780164,5.973629675,11.79090711,12.23835918,0.200305504
9/9/2010 15:00,55692.582,56900.03388,56618.15,53030.094,49839.39,50580.54,57175.953,2.12205828,0.495401955,6.801296267,12.40885708,11.10630952,0.484919079
9/9/2010 16:00,55445.266,55270.94871,56520.164,51804.45,49647.3,51097.543,57127.938,0.315386824,2.26016618,6.27182777,10.17469184,7.550812511,3.359792682
9/9/2010 17:00,54006.05,53894.50765,54800.953,50819.363,49610.28,52180.51,55236.1,0.206964225,1.681888173,5.705859064,7.949284327,3.180282602,2.489293267
9/9/2010 18:00,52939.75,54047.42382,54081.445,50206.64,49748.594,54945.797,53554.875,2.049447951,0.062946904,7.106321724,7.953810776,1.662194267,0.9113271
9/9/2010 19:00,52869.86,53959.81967,54488.727,49823,50121.2,55330.34,53282.25,2.019946836,0.980187357,7.666481644,7.113848218,2.539890493,1.255692984
9/9/2010 20:00,52424.12,53220.85522,54043.88,49466.094,50835.27,55201.566,53141.418,1.497035733,1.546432835,7.055056151,4.482425564,3.721681607,0.149259571
9/9/2010 21:00,51530.4,51495.95302,52002.12,49467.496,51874.1,54980.438,52248.68,0.066892596,0.982925745,3.939061035,0.734323685,6.76652198,1.461720652
9/9/2010 22:00,50206.55,50679.16167,50853.77,49774.96,53071.71,54566.773,50417.06,0.932556211,0.344536737,1.784168562,4.720970614,7.671025332,0.517178385
9/9/2010 23:00,49508.242,50226.08396,50367.336,50854.535,54915.34,54284.457,49658.367,1.429221439,0.281232437,1.251244354,9.336296343,8.080209963,1.130322962
9/10/2010 0:00,49168.395,49847.5089,50070.996,52495.43,56027.316,54139.91,49133.27,1.362382825,0.448341562,5.312042986,12.39742414,8.611064414,1.432847731
9/10/2010 1:00,48851.58,49541.28547,49366.367,54022.766,55962.363,53682.465,52805.305,1.392183234,0.353076163,9.045951245,12.96106362,8.35904739,6.588483724
9/10/2010 2:00,48530.387,49311.52013,49074.586,55058.113,55410.3,53207.3,52329.13,1.584078382,0.480484336,11.65365183,12.3678602,7.9003443,6.119482551
9/10/2010 3:00,48396.44,49266.34924,48849.44,55798.11,54662.066,53568.43,51917.812,1.765727019,0.846235303,13.25805719,10.95213435,8.732290552,5.381894134
9/10/2010 4:00,48507.125,49265.37151,48862.242,56241.754,54416.746,53834.703,51877.945,1.539106449,0.818281681,14.16082387,10.45638007,9.274935619,5.303062597
9/10/2010 5:00,48737.492,49502.95866,49103.97,56524.82,54541.266,53178.438,51890.34,1.546304869,0.805989522,14.18473063,10.17779033,7.424767003,4.822704349
9/10/2010 6:00,49310.188,49658.02582,49964.223,55877.863,53989.39,51606.57,52304.55,0.700466469,0.616611665,12.52534123,8.722384969,3.923925987,5.329499384
9/10/2010 7:00,49839.223,50336.17578,50679.156,55231.86,53352.203,50758.93,52349.227,0.987267651,0.681379176,9.725975691,5.99176869,0.839861617,3.999213665
9/10/2010 8:00,51015.35,51802.37199,52108.496,54658.695,53546.12,50230.902,52812.453,1.519277901,0.590945932,5.513884597,3.366154759,3.033586937,1.949874052
9/10/2010 9:00,52857.297,53942.61172,54131.35,54521.832,53828.84,49837.906,53295.723,2.011980298,0.349887175,1.073771294,0.210912517,7.609393741,1.199216537
9/10/2010 10:00,54815.742,54402.72904,54485.633,54492.305,53221.273,49427.625,54154.246,0.759176915,0.152389341,0.164653431,2.171685246,9.144953071,0.456747381
9/10/2010 11:00,54823.953,54417.00382,54595.402,53860.375,51639.406,49209.582,53843.324,0.747834595,0.327835359,1.022895016,5.104282899,9.569475448,1.054228972
9/10/2010 12:00,54263.53,53900.76509,54477.85,53378.332,50801.992,49111.617,53632.266,0.673023675,1.070643263,0.96924986,5.749033589,8.885120799,0.498135953
9/10/2010 13:00,53573.67,53670.60866,53835.17,53444.742,50298.492,49115.598,53060.555,0.180617777,0.306613515,0.420838641,6.282985687,8.486974107,1.136662459
9/10/2010 14:00,53158.547,53825.48028,53509.367,53420.54,49945.684,49332.457,52863.195,1.239066101,0.587293004,0.752320793,7.208103411,8.347390969,1.787787633
9/10/2010 15:00,53079.81,53701.89585,53573.48,52892.24,49457.77,49932.516,53094.293,1.158405751,0.239127219,1.507685785,7.903121078,7.019081525,1.131436498
9/10/2010 16:00,52964.86,53636.19274,53533.395,51699.406,49330.344,50544.105,52920.195,1.2516413,0.191657414,3.610969834,8.027879162,5.764927714,1.334915294
9/10/2010 17:00,52571.547,53648.90317,53574.598,50715.027,49201.63,50886.12,52937.438,2.008160664,0.138502682,5.468660115,8.289588244,5.149747724,1.326150448
9/10/2010 18:00,52618.09,54019.65643,53752.055,50143.41,49077.47,52182.582,52859.438,2.594548952,0.495377882,7.175622146,9.148866832,3.400751784,2.147770842
9/10/2010 19:00,53126.074,53934.39883,54150.008,49718.457,48898.598,53556.805,52758.695,1.498718531,0.399761886,7.816795814,9.336899899,0.700098338,2.17987751
9/10/2010 20:00,52893.688,53409.55612,53920.395,49196.25,48986.77,53291.1,52599.785,0.965872322,0.956455955,7.888674661,8.280889117,0.22178825,1.516153997
9/10/2010 21:00,51722.293,51496.53965,52281.777,49030.79,49541.973,53035.22,52003.137,0.438385475,1.524835174,4.788185122,3.795530075,2.987929598,0.983750274
9/10/2010 22:00,50253.023,50836.18428,50917.277,48999.477,50252.277,53043.445,50231.477,1.147138182,0.159517716,3.612992017,1.14860564,4.341908724,1.189521378
9/10/2010 23:00,49609.367,50287.87618,50517.723,49058.004,52017.324,53088.35,49671.758,1.349250021,0.457062094,2.445663395,3.43909497,5.568884655,1.225182344
9/11/2010 0:00,49086.156,49927.87788,50146.605,49278.746,53093.637,53087.023,49178.062,1.685875538,0.438086154,1.300139136,6.340664283,6.327417175,1.501798017
9/11/2010 1:00,48875.613,49717.47149,49464.754,49689.137,52753.625,52614.656,49437.336,1.693285006,0.508307206,0.056991012,6.106814001,5.827296568,0.563454821
9/11/2010 2:00,48696.7,49437.84218,49275.332,50298.855,52539.84,52250.78,49233.33,1.499139419,0.328716167,1.741606798,6.274541289,5.689847485,0.413675377
9/11/2010 3:00,48495.086,49220.00508,48964.996,50902.83,52551.477,52627.75,48935.6,1.472813907,0.518100475,3.418985669,6.768532256,6.923495669,0.577824158
9/11/2010 4:00,48395.312,49162.7104,48831.387,51843.402,52734.355,52925.793,48737.824,1.560935908,0.673932331,5.45269286,7.264946483,7.65434324,0.864245272
9/11/2010 5:00,48500.89,49430.21593,49039.33,53236.562,52998.117,52386.73,48751.195,1.880076614,0.790783375,7.700443946,7.218056816,5.981187851,1.373696063
9/11/2010 6:00,48988.582,49452.7036,49958.39,53043.867,52629.004,50955.113,49222.39,0.93851613,1.022565731,7.261814094,6.422905461,3.038073332,0.465724992
9/11/2010 7:00,49232.87,49435.3001,50342.24,52677.883,52340.04,50164.53,49636.156,0.409484922,1.834599766,6.55924591,5.875841543,1.4751198,0.406300558
9/11/2010 8:00,49474.773,50380.36895,50491.35,52501.13,52975.227,49702.56,49928.797,1.797517503,0.220286299,4.209498847,5.150534036,1.345383061,0.896325214
9/11/2010 9:00,50833.395,52347.16028,52511.85,52409.996,53358.31,49356.723,51512.14,2.891781086,0.314610609,0.12003654,1.93162287,5.712702015,1.595158697
9/11/2010 10:00,52704.434,52502.0319,53167.656,52221.004,52806.562,49125.516,53124.305,0.385512889,1.267806361,0.535270522,0.580034884,6.431209951,1.185236223
9/11/2010 11:00,52866.867,52641.06438,52745.25,52003.457,51341.56,48949.395,52896.83,0.428947672,0.197917009,1.211235729,2.468613421,7.012907933,0.485867113
9/11/2010 12:00,52885.594,52754.87155,52826.152,51977.758,50495.043,48920.652,52831.605,0.247792187,0.135116337,1.473065003,4.283639565,7.267991443,0.145452823
9/11/2010 13:00,52750.883,52746.07203,52736.316,52354.477,49966.58,49180.043,52830.9,0.009121001,0.018496221,0.74241553,5.269571597,6.760748038,0.160823293
9/11/2010 14:00,52599.59,52764.06216,52750.406,52724.88,49537.75,49942.4,52761.85,0.311712467,0.025881555,0.07425918,6.114601545,5.347696983,0.004192551
9/11/2010 15:00,52473.926,52703.24768,52774.29,52557.316,48940.656,51235.36,52765.645,0.435118688,0.134796854,0.276893145,7.139202697,2.785193977,0.118393691
9/11/2010 16:00,52406.723,52597.2623,52721.57,51395.312,48940.96,52821.156,52763.055,0.36226087,0.236338727,2.285195555,6.951506866,0.425675577,0.315211653
9/11/2010 17:00,52263.63,52613.49254,52669.117,50435.83,49015.953,54947.97,52764.176,0.664967337,0.105722805,4.138981153,6.837674836,4.437031923,0.286396992
9/11/2010 18:00,52130.83,53110.37231,52791.07,49821.297,49205.25,56398.938,52924.355,1.844352181,0.601205181,6.192905768,7.352843033,6.191946219,0.350246669
9/11/2010 19:00,52449.125,53342.67974,53398.95,49397.03,49709.426,56874.1,53520.86,1.675121581,0.105488251,7.39679701,6.81115714,6.62025282,0.33402945
9/11/2010 20:00,52207.023,52774.81714,53567.805,49325.316,50399.22,57051.1,53661.34,1.075880829,1.502587603,6.536263557,4.501383934,8.102885224,1.679821756
9/11/2010 21:00,51406.56,51053.2392,51463.695,49231.082,51815.582,57141.06,52961.17,0.692063433,0.803976019,3.569131418,1.493231011,11.92445552,3.737139562
9/11/2010 22:00,50047.586,50437.46808,50342.402,49368.633,54680.312,57183.055,51434.082,0.773000896,0.188483054,2.119129133,8.412087445,13.37415849,1.97593963
9/11/2010 23:00,49474.22,49850.05098,49958.37,49858.355,56371.188,57150.61,50789.363,0.75392296,0.217289688,0.016657997,13.08150522,14.64503822,1.884274944
9/12/2010 0:00,48980.566,49440.77535,49472.824,50815.023,56986.695,56836.61,50208.523,0.930829557,0.064822305,2.779583533,15.26254311,14.95897788,1.552863289
9/12/2010 1:00,48536.19,49313.28003,48673.266,52262.086,57100.008,55890.656,54794.65,1.575823043,1.297853296,5.979740079,15.79032659,13.33794054,11.11540333
9/12/2010 2:00,48414.633,49200.25504,48691.242,54347.258,56988.973,54521.383,54522.816,1.596784487,1.034573987,10.4613339,15.8306455,10.81524467,10.81815725
9/12/2010 3:00,48384.242,49045.77451,48656.297,56300.055,56875.72,54154.633,54386.242,1.348806328,0.794110224,14.79083685,15.96456691,10.41651099,10.88874127
9/12/2010 4:00,48388.418,49096.22511,48603.086,57064.54,56778.926,53977.566,54149.453,1.44167318,1.004433862,16.22999502,15.64825172,9.942395529,10.2924978
9/12/2010 5:00,48679.703,49496.11458,48887.727,57170.79,56456.754,53032.273,54286.613,1.649445794,1.229162299,15.50561188,14.06300167,7.144315165,9.678534286
9/12/2010 6:00,49604.9,50210.44037,49986.336,57203.406,55884.266,51394.67,55235.93,1.206004898,0.446330222,13.92731388,11.30009135,2.35853265,10.00885392
9/12/2010 7:00,50945.04,52396.24207,51835.477,57144.953,54919.938,50428.88,56543.703,2.769668229,1.070239101,9.063075408,4.816559032,3.754777046,7.91556945
9/12/2010 8:00,53699.316,54600.22946,54972.88,56899.484,54347.61,49915.086,58941.688,1.650017718,0.682507278,4.211071204,0.462671059,8.580812766,7.951355851
9/12/2010 9:00,55830.082,56814.77627,56674.14,56553.5,54162.84,49551.56,60732.797,1.733165797,0.247534672,0.459873799,4.667687605,12.78402688,6.896129823
9/12/2010 10:00,57083.12,57237.15341,57204.34,56109.727,53422.2,49161.957,60875.17,0.269114379,0.057328864,1.969745773,6.665169707,14.1083124,6.356040392
9/12/2010 11:00,57089.426,57289.95056,57378.86,55507.176,51714.09,48963.664,59643.97,0.350016989,0.155192035,3.111845171,9.732702691,14.53359006,4.108957011
9/12/2010 12:00,56884.645,56963.97709,57311.35,54747.562,50861.355,48956.008,58564.57,0.139267119,0.609811547,3.890906505,10.71312503,14.05795294,2.809833498
9/12/2010 13:00,56380.008,57164.21514,56797.74,54041.758,50221.35,49226.508,57173.277,1.371849746,0.641091877,5.462258394,12.14547444,13.88579747,0.01585233
9/12/2010 14:00,56272.066,57350.17841,56651.402,53585.562,49815.766,50036.65,57089.777,1.879876297,1.218438075,6.56426277,13.13755706,12.75240743,0.4540551
9/12/2010 15:00,56169.188,57051.19015,56675.855,52923.074,49518.465,51446.305,57283.25,1.545983787,0.657891884,7.23581075,13.20344962,9.824308897,0.406757246
9/12/2010 16:00,55677.836,55596.14,56253.684,51675.78,49380.504,53244.523,57160.023,0.146945453,1.182715203,7.051496741,11.1799776,4.229820631,2.812934495
9/12/2010 17:00,54372.66,54148.12948,54451.176,50817.617,49431.59,55135.453,56176.742,0.41465979,0.559662029,6.150743363,8.710438431,1.823375118,3.746412922
9/12/2010 18:00,53292.336,53938.30973,53969.375,50085.086,49759.94,56693.516,55133.836,1.197615819,0.057594074,7.143760621,7.746571502,5.108069355,2.216469659
9/12/2010 19:00,52842.79,53857.94074,54163.707,49613.754,50540.59,57081.926,54833.227,1.884867349,0.567727351,7.880336087,6.159445932,5.986090845,1.810849517
9/12/2010 20:00,52178.883,53200.12745,53986.797,49304.82,51629.84,57245.258,54733.582,1.919627826,1.478698619,7.321988944,2.951661068,7.603610638,2.882426459
9/12/2010 21:00,51447.016,51473.85644,52208.617,49303.332,53089.81,57204.418,53791.88,0.05214383,1.427444165,4.216751163,3.139367578,11.13295556,4.503302687
9/12/2010 22:00,50144.723,50617.76054,50836.426,49531.746,55313.234,57113.695,51729.164,0.93452878,0.431993549,2.145520719,9.276335835,12.83331066,2.195678845
9/12/2010 23:00,49431.887,50049.31131,50281.55,50263.54,56595.4,56949.133,50715.89,1.23363198,0.464019752,0.42803524,13.07927825,13.78604722,1.331843881
13/09/2010 0:00,49035.566,49591.34498,49835.316,51501.125,56813.996,56510.586,49953.363,1.120717698,0.491962902,3.851034935,14.56433784,13.95251737,0.730002423
13/09/2010 1:00,48645.316,49391.88911,49006.04,53147.87,56958.227,55689.92,54802.645,1.511529774,0.781199336,7.604448742,15.31898866,12.75114397,10.95474578
13/09/2010 2:00,48476.453,49232.51996,48898.473,54998.547,57054.68,54599.105,54386.438,1.5357064,0.678508759,11.71182593,15.88819757,10.90048822,10.46852374
13/09/2010 3:00,48419.08,49068.26218,48789.027,56551.297,57064.78,54239.695,54100.867,1.323018487,0.569074933,15.25025442,16.29672107,10.53926222,10.25633392
13/09/2010 4:00,48425.86,49237.21304,48707.09,57136.203,56998.785,54052.89,53872.055,1.647845176,1.0766715,16.04272353,15.76362974,9.780563648,9.413290627
13/09/2010 5:00,48881.883,49605.03313,49119.96,57243.97,56713.69,53158.582,54246.113,1.457816041,0.977870791,15.39951974,14.33051532,7.163686114,9.356066466
13/09/2010 6:00,49571.605,50460.54239,50235.53,57188.973,56057.656,51485.49,55180.71,1.761648504,0.445917502,13.33404338,11.09205994,2.031186272,9.354175335
13/09/2010 7:00,51050.15,52667.07186,52246.08,57049.34,54926.723,50623.207,56564.582,3.070081178,0.799345483,8.320698275,4.290443839,3.880726207,7.400278774
13/09/2010 8:00,53947.047,54533.54862,55286.49,56952.1,54230.695,50075.215,58941.043,1.075487722,1.380693901,4.43497891,0.555352856,8.175396124,8.082170502
13/09/2010 9:00,55665.78,56313.9856,56657.125,56818.484,54047.613,49716.8,60112.36,1.15105616,0.609332471,0.895866976,4.024528855,11.71500388,6.744993024
13/09/2010 10:00,56786.477,56866.2046,56664.02,56521.188,53178.742,49402.555,60155.57,0.140202077,0.35554439,0.606716419,6.48445351,13.12493009,5.784394129
13/09/2010 11:00,56916.234,57069.76692,56986.03,55913.594,51640.05,49224.65,59747.906,0.269026716,0.146727286,2.025893888,9.514173989,13.74653752,4.692745782
