Tmestamp,Target Load,Target Load,Target Load,Target Load,Target Load,Target Load
17/09/2010 16:00,52469.18035,52469.18035,52469.18035,52469.18035,52469.18035,52469.18035
17/09/2010 17:00,52270.11556,52270.11556,52270.11556,52270.11556,52270.11556,52270.11556
17/09/2010 18:00,52784.98548,52784.98548,52784.98548,52784.98548,52784.98548,52784.98548
17/09/2010 19:00,52945.91899,52945.91899,52945.91899,52945.91899,52945.91899,52945.91899
17/09/2010 20:00,52467.81153,52467.81153,52467.81153,52467.81153,52467.81153,52467.81153
17/09/2010 21:00,51136.34581,51136.34581,51136.34581,51136.34581,51136.34581,51136.34581
17/09/2010 22:00,50686.78792,50686.78792,50686.78792,50686.78792,50686.78792,50686.78792
17/09/2010 23:00,50051.65785,50051.65785,50051.65785,50051.65785,50051.65785,50051.65785
18/09/2010 0:00,49709.06306,49709.06306,49709.06306,49709.06306,49709.06306,49709.06306
18/09/2010 1:00,49486.92397,49486.92397,49486.92397,49486.92397,49486.92397,49486.92397
18/09/2010 2:00,49261.65616,49261.65616,49261.65616,49261.65616,49261.65616,49261.65616
18/09/2010 3:00,49036.38835,49036.38835,49036.38835,49036.38835,49036.38835,49036.38835
18/09/2010 4:00,48991.41301,48991.41301,48991.41301,48991.41301,48991.41301,48991.41301
18/09/2010 5:00,49148.04453,49148.04453,49148.04453,49148.04453,49148.04453,49148.04453
18/09/2010 6:00,49110.4999,49110.4999,49110.4999,49110.4999,49110.4999,49110.4999
18/09/2010 7:00,49234.67095,49234.67095,49234.67095,49234.67095,49234.67095,49234.67095
18/09/2010 8:00,50240.94538,50240.94538,50240.94538,50240.94538,50240.94538,50240.94538
18/09/2010 9:00,51512.76988,51512.76988,51512.76988,51512.76988,51512.76988,51512.76988
18/09/2010 10:00,51939.64456,51939.64456,51939.64456,51939.64456,51939.64456,51939.64456
18/09/2010 11:00,52163.15246,52163.15246,52163.15246,52163.15246,52163.15246,52163.15246
18/09/2010 12:00,52108.98651,52108.98651,52108.98651,52108.98651,52108.98651,52108.98651
18/09/2010 13:00,52148.68214,52148.68214,52148.68214,52148.68214,52148.68214,52148.68214
18/09/2010 14:00,52124.6301,52124.6301,52124.6301,52124.6301,52124.6301,52124.6301
18/09/2010 15:00,51989.50853,51989.50853,51989.50853,51989.50853,51989.50853,51989.50853
18/09/2010 16:00,51952.15944,51952.15944,51952.15944,51952.15944,51952.15944,51952.15944
18/09/2010 17:00,51843.63198,51843.63198,51843.63198,51843.63198,51843.63198,51843.63198
18/09/2010 18:00,52457.05656,52457.05656,52457.05656,52457.05656,52457.05656,52457.05656
18/09/2010 19:00,52562.65084,52562.65084,52562.65084,52562.65084,52562.65084,52562.65084
18/09/2010 20:00,52143.20688,52143.20688,52143.20688,52143.20688,52143.20688,52143.20688
18/09/2010 21:00,51008.65495,51008.65495,51008.65495,51008.65495,51008.65495,51008.65495
18/09/2010 22:00,50504.73555,50504.73555,50504.73555,50504.73555,50504.73555,50504.73555
18/09/2010 23:00,50021.73947,50021.73947,50021.73947,50021.73947,50021.73947,50021.73947
19/09/2010 0:00,49591.34498,49591.34498,49591.34498,49591.34498,49591.34498,49591.34498
19/09/2010 1:00,49357.4732,49357.4732,49357.4732,49357.4732,49357.4732,49357.4732
19/09/2010 2:00,49202.01494,49202.01494,49202.01494,49202.01494,49202.01494,49202.01494
19/09/2010 3:00,49124.18804,49124.18804,49124.18804,49124.18804,49124.18804,49124.18804
19/09/2010 4:00,49145.3069,49145.3069,49145.3069,49145.3069,49145.3069,49145.3069
19/09/2010 5:00,49487.5106,49487.5106,49487.5106,49487.5106,49487.5106,49487.5106
19/09/2010 6:00,50112.86343,50112.86343,50112.86343,50112.86343,50112.86343,50112.86343
19/09/2010 7:00,52230.61548,52230.61548,52230.61548,52230.61548,52230.61548,52230.61548
19/09/2010 8:00,54545.47687,54545.47687,54545.47687,54545.47687,54545.47687,54545.47687
19/09/2010 9:00,56029.07657,56029.07657,56029.07657,56029.07657,56029.07657,56029.07657
19/09/2010 10:00,56223.64382,56223.64382,56223.64382,56223.64382,56223.64382,56223.64382
19/09/2010 11:00,55801.26668,55801.26668,55801.26668,55801.26668,55801.26668,55801.26668
19/09/2010 12:00,55512.6423,55512.6423,55512.6423,55512.6423,55512.6423,55512.6423
19/09/2010 13:00,55399.03067,55399.03067,55399.03067,55399.03067,55399.03067,55399.03067
19/09/2010 14:00,55494.65216,55494.65216,55494.65216,55494.65216,55494.65216,55494.65216
19/09/2010 15:00,55351.51324,55351.51324,55351.51324,55351.51324,55351.51324,55351.51324
19/09/2010 16:00,54203.46871,54203.46871,54203.46871,54203.46871,54203.46871,54203.46871
19/09/2010 17:00,52907.20108,52907.20108,52907.20108,52907.20108,52907.20108,52907.20108
19/09/2010 18:00,53030.98105,53030.98105,53030.98105,53030.98105,53030.98105,53030.98105
19/09/2010 19:00,53098.24852,53098.24852,53098.24852,53098.24852,53098.24852,53098.24852
19/09/2010 20:00,52557.17558,52557.17558,52557.17558,52557.17558,52557.17558,52557.17558
19/09/2010 21:00,51080.6155,51080.6155,51080.6155,51080.6155,51080.6155,51080.6155
19/09/2010 22:00,50372.3516,50372.3516,50372.3516,50372.3516,50372.3516,50372.3516
19/09/2010 23:00,49891.31097,49891.31097,49891.31097,49891.31097,49891.31097,49891.31097
20/09/2010 0:00,49509.80273,49509.80273,49509.80273,49509.80273,49509.80273,49509.80273
20/09/2010 1:00,49305.06714,49305.06714,49305.06714,49305.06714,49305.06714,49305.06714
20/09/2010 2:00,49122.03705,49122.03705,49122.03705,49122.03705,49122.03705,49122.03705
20/09/2010 3:00,49000.21253,49000.21253,49000.21253,49000.21253,49000.21253,49000.21253
20/09/2010 4:00,49051.24977,49051.24977,49051.24977,49051.24977,49051.24977,49051.24977
20/09/2010 5:00,49543.24092,49543.24092,49543.24092,49543.24092,49543.24092,49543.24092
20/09/2010 6:00,49983.80374,49983.80374,49983.80374,49983.80374,49983.80374,49983.80374
20/09/2010 7:00,52196.00402,52196.00402,52196.00402,52196.00402,52196.00402,52196.00402
20/09/2010 8:00,54117.03783,54117.03783,54117.03783,54117.03783,54117.03783,54117.03783
20/09/2010 9:00,55644.43961,55644.43961,55644.43961,55644.43961,55644.43961,55644.43961
20/09/2010 10:00,55886.52429,55886.52429,55886.52429,55886.52429,55886.52429,55886.52429
20/09/2010 11:00,55950.85858,55950.85858,55950.85858,55950.85858,55950.85858,55950.85858
20/09/2010 12:00,55773.69484,55773.69484,55773.69484,55773.69484,55773.69484,55773.69484
20/09/2010 13:00,55882.41784,55882.41784,55882.41784,55882.41784,55882.41784,55882.41784
20/09/2010 14:00,56068.18557,56068.18557,56068.18557,56068.18557,56068.18557,56068.18557
20/09/2010 15:00,55796.5736,55796.5736,55796.5736,55796.5736,55796.5736,55796.5736
20/09/2010 16:00,54702.69502,54702.69502,54702.69502,54702.69502,54702.69502,54702.69502
20/09/2010 17:00,53251.75133,53251.75133,53251.75133,53251.75133,53251.75133,53251.75133
20/09/2010 18:00,53404.86304,53404.86304,53404.86304,53404.86304,53404.86304,53404.86304
20/09/2010 19:00,53433.41261,53433.41261,53433.41261,53433.41261,53433.41261,53433.41261
20/09/2010 20:00,52863.00792,52863.00792,52863.00792,52863.00792,52863.00792,52863.00792
20/09/2010 21:00,51342.25467,51342.25467,51342.25467,51342.25467,51342.25467,51342.25467
20/09/2010 22:00,50693.43645,50693.43645,50693.43645,50693.43645,50693.43645,50693.43645
20/09/2010 23:00,50271.64594,50271.64594,50271.64594,50271.64594,50271.64594,50271.64594
21/09/2010 0:00,49840.46928,49840.46928,49840.46928,49840.46928,49840.46928,49840.46928
21/09/2010 1:00,49583.13209,49583.13209,49583.13209,49583.13209,49583.13209,49583.13209
21/09/2010 2:00,49411.8347,49411.8347,49411.8347,49411.8347,49411.8347,49411.8347
21/09/2010 3:00,49311.71567,49311.71567,49311.71567,49311.71567,49311.71567,49311.71567
21/09/2010 4:00,49397.16883,49397.16883,49397.16883,49397.16883,49397.16883,49397.16883
21/09/2010 5:00,49683.05558,49683.05558,49683.05558,49683.05558,49683.05558,49683.05558
21/09/2010 6:00,50173.67791,50173.67791,50173.67791,50173.67791,50173.67791,50173.67791
21/09/2010 7:00,52247.04126,52247.04126,52247.04126,52247.04126,52247.04126,52247.04126
21/09/2010 8:00,54239.25344,54239.25344,54239.25344,54239.25344,54239.25344,54239.25344
21/09/2010 9:00,55649.13269,55649.13269,55649.13269,55649.13269,55649.13269,55649.13269
21/09/2010 10:00,56142.6882,56142.6882,56142.6882,56142.6882,56142.6882,56142.6882
21/09/2010 11:00,56213.47548,56213.47548,56213.47548,56213.47548,56213.47548,56213.47548
21/09/2010 12:00,55884.95993,55884.95993,55884.95993,55884.95993,55884.95993,55884.95993
21/09/2010 13:00,56162.63379,56162.63379,56162.63379,56162.63379,56162.63379,56162.63379
21/09/2010 14:00,56338.81981,56338.81981,56338.81981,56338.81981,56338.81981,56338.81981
21/09/2010 15:00,55723.83087,55723.83087,55723.83087,55723.83087,55723.83087,55723.83087
21/09/2010 16:00,54472.53859,54472.53859,54472.53859,54472.53859,54472.53859,54472.53859
21/09/2010 17:00,53125.42927,53125.42927,53125.42927,53125.42927,53125.42927,53125.42927
21/09/2010 18:00,53142.44169,53142.44169,53142.44169,53142.44169,53142.44169,53142.44169
21/09/2010 19:00,53102.74606,53102.74606,53102.74606,53102.74606,53102.74606,53102.74606
21/09/2010 20:00,52682.32437,52682.32437,52682.32437,52682.32437,52682.32437,52682.32437
21/09/2010 21:00,51179.7568,51179.7568,51179.7568,51179.7568,51179.7568,51179.7568
21/09/2010 22:00,50512.55735,50512.55735,50512.55735,50512.55735,50512.55735,50512.55735
21/09/2010 23:00,49966.40024,49966.40024,49966.40024,49966.40024,49966.40024,49966.40024
22/09/2010 0:00,49653.91937,49653.91937,49653.91937,49653.91937,49653.91937,49653.91937
22/09/2010 1:00,49373.11679,49373.11679,49373.11679,49373.11679,49373.11679,49373.11679
22/09/2010 2:00,49163.10149,49163.10149,49163.10149,49163.10149,49163.10149,49163.10149
22/09/2010 3:00,49117.14842,49117.14842,49117.14842,49117.14842,49117.14842,49117.14842
22/09/2010 4:00,49175.61637,49175.61637,49175.61637,49175.61637,49175.61637,49175.61637
22/09/2010 5:00,49545.00082,49545.00082,49545.00082,49545.00082,49545.00082,49545.00082
22/09/2010 6:00,50135.15555,50135.15555,50135.15555,50135.15555,50135.15555,50135.15555
22/09/2010 7:00,52402.8906,52402.8906,52402.8906,52402.8906,52402.8906,52402.8906
22/09/2010 8:00,54460.21926,54460.21926,54460.21926,54460.21926,54460.21926,54460.21926
22/09/2010 9:00,55952.61849,55952.61849,55952.61849,55952.61849,55952.61849,55952.61849
22/09/2010 10:00,56192.74772,56192.74772,56192.74772,56192.74772,56192.74772,56192.74772
22/09/2010 11:00,56214.8443,56214.8443,56214.8443,56214.8443,56214.8443,56214.8443
22/09/2010 12:00,56091.06433,56091.06433,56091.06433,56091.06433,56091.06433,56091.06433
22/09/2010 13:00,55934.8239,55934.8239,55934.8239,55934.8239,55934.8239,55934.8239
22/09/2010 14:00,55618.04104,55618.04104,55618.04104,55618.04104,55618.04104,55618.04104
22/09/2010 15:00,55514.59775,55514.59775,55514.59775,55514.59775,55514.59775,55514.59775
22/09/2010 16:00,54622.1305,54622.1305,54622.1305,54622.1305,54622.1305,54622.1305
22/09/2010 17:00,53125.62482,53125.62482,53125.62482,53125.62482,53125.62482,53125.62482
22/09/2010 18:00,53050.34,53050.34,53050.34,53050.34,53050.34,53050.34
22/09/2010 19:00,53038.02067,53038.02067,53038.02067,53038.02067,53038.02067,53038.02067
22/09/2010 20:00,52483.25958,52483.25958,52483.25958,52483.25958,52483.25958,52483.25958
22/09/2010 21:00,51200.87565,51200.87565,51200.87565,51200.87565,51200.87565,51200.87565
22/09/2010 22:00,50513.73062,50513.73062,50513.73062,50513.73062,50513.73062,50513.73062
22/09/2010 23:00,50006.09587,50006.09587,50006.09587,50006.09587,50006.09587,50006.09587
23/09/2010 0:00,49612.46384,49612.46384,49612.46384,49612.46384,49612.46384,49612.46384
23/09/2010 1:00,49396.58219,49396.58219,49396.58219,49396.58219,49396.58219,49396.58219
23/09/2010 2:00,49228.8046,49228.8046,49228.8046,49228.8046,49228.8046,49228.8046
23/09/2010 3:00,49027.39328,49027.39328,49027.39328,49027.39328,49027.39328,49027.39328
23/09/2010 4:00,49069.04436,49069.04436,49069.04436,49069.04436,49069.04436,49069.04436
23/09/2010 5:00,49454.85459,49454.85459,49454.85459,49454.85459,49454.85459,49454.85459
23/09/2010 6:00,50107.9748,50107.9748,50107.9748,50107.9748,50107.9748,50107.9748
23/09/2010 7:00,52273.83092,52273.83092,52273.83092,52273.83092,52273.83092,52273.83092
23/09/2010 8:00,54226.93411,54226.93411,54226.93411,54226.93411,54226.93411,54226.93411
23/09/2010 9:00,55606.89498,55606.89498,55606.89498,55606.89498,55606.89498,55606.89498
23/09/2010 10:00,56195.87644,56195.87644,56195.87644,56195.87644,56195.87644,56195.87644
23/09/2010 11:00,56157.94071,56157.94071,56157.94071,56157.94071,56157.94071,56157.94071
23/09/2010 12:00,55832.55388,55832.55388,55832.55388,55832.55388,55832.55388,55832.55388
23/09/2010 13:00,55889.65301,55889.65301,55889.65301,55889.65301,55889.65301,55889.65301
23/09/2010 14:00,56262.16618,56262.16618,56262.16618,56262.16618,56262.16618,56262.16618
23/09/2010 15:00,56111.20546,56111.20546,56111.20546,56111.20546,56111.20546,56111.20546
23/09/2010 16:00,55106.88648,55106.88648,55106.88648,55106.88648,55106.88648,55106.88648
23/09/2010 17:00,53482.1033,53482.1033,53482.1033,53482.1033,53482.1033,53482.1033
23/09/2010 18:00,53369.86049,53369.86049,53369.86049,53369.86049,53369.86049,53369.86049
23/09/2010 19:00,53394.49916,53394.49916,53394.49916,53394.49916,53394.49916,53394.49916
23/09/2010 20:00,52777.94586,52777.94586,52777.94586,52777.94586,52777.94586,52777.94586
23/09/2010 21:00,51367.87106,51367.87106,51367.87106,51367.87106,51367.87106,51367.87106
23/09/2010 22:00,47441.91464,47441.91464,47441.91464,47441.91464,47441.91464,47441.91464
23/09/2010 23:00,50046.57368,50046.57368,50046.57368,50046.57368,50046.57368,50046.57368
24/09/2010 0:00,49838.90492,49838.90492,49838.90492,49838.90492,49838.90492,49838.90492
24/09/2010 1:00,49546.76073,49546.76073,49546.76073,49546.76073,49546.76073,49546.76073
24/09/2010 2:00,49322.47065,49322.47065,49322.47065,49322.47065,49322.47065,49322.47065
24/09/2010 3:00,49068.45773,49068.45773,49068.45773,49068.45773,49068.45773,49068.45773
24/09/2010 4:00,48994.73727,48994.73727,48994.73727,48994.73727,48994.73727,48994.73727
24/09/2010 5:00,49041.27698,49041.27698,49041.27698,49041.27698,49041.27698,49041.27698
24/09/2010 6:00,48808.18737,48808.18737,48808.18737,48808.18737,48808.18737,48808.18737
24/09/2010 7:00,48897.55142,48897.55142,48897.55142,48897.55142,48897.55142,48897.55142
24/09/2010 8:00,49524.07751,49524.07751,49524.07751,49524.07751,49524.07751,49524.07751
24/09/2010 9:00,50979.71429,50979.71429,50979.71429,50979.71429,50979.71429,50979.71429
24/09/2010 10:00,51558.52741,51558.52741,51558.52741,51558.52741,51558.52741,51558.52741
24/09/2010 11:00,51724.74064,51724.74064,51724.74064,51724.74064,51724.74064,51724.74064
24/09/2010 12:00,51661.77515,51661.77515,51661.77515,51661.77515,51661.77515,51661.77515
24/09/2010 13:00,50950.77363,50950.77363,50950.77363,50950.77363,50950.77363,50950.77363
24/09/2010 14:00,51031.72925,51031.72925,51031.72925,51031.72925,51031.72925,51031.72925
24/09/2010 15:00,51045.4174,51045.4174,51045.4174,51045.4174,51045.4174,51045.4174
24/09/2010 16:00,51019.80101,51019.80101,51019.80101,51019.80101,51019.80101,51019.80101
24/09/2010 17:00,51014.1302,51014.1302,51014.1302,51014.1302,51014.1302,51014.1302
24/09/2010 18:00,51626.38151,51626.38151,51626.38151,51626.38151,51626.38151,51626.38151
24/09/2010 19:00,51890.95386,51890.95386,51890.95386,51890.95386,51890.95386,51890.95386
24/09/2010 20:00,51497.51738,51497.51738,51497.51738,51497.51738,51497.51738,51497.51738
24/09/2010 21:00,50567.30994,50567.30994,50567.30994,50567.30994,50567.30994,50567.30994
24/09/2010 22:00,50084.11831,50084.11831,50084.11831,50084.11831,50084.11831,50084.11831
24/09/2010 23:00,49667.60752,49667.60752,49667.60752,49667.60752,49667.60752,49667.60752
25/09/2010 0:00,49149.60889,49149.60889,49149.60889,49149.60889,49149.60889,49149.60889
25/09/2010 1:00,48951.32629,48951.32629,48951.32629,48951.32629,48951.32629,48951.32629
25/09/2010 2:00,48773.18482,48773.18482,48773.18482,48773.18482,48773.18482,48773.18482
25/09/2010 3:00,48630.82808,48630.82808,48630.82808,48630.82808,48630.82808,48630.82808
25/09/2010 4:00,48570.99132,48570.99132,48570.99132,48570.99132,48570.99132,48570.99132
25/09/2010 5:00,48659.57319,48659.57319,48659.57319,48659.57319,48659.57319,48659.57319
25/09/2010 6:00,48661.72418,48661.72418,48661.72418,48661.72418,48661.72418,48661.72418
25/09/2010 7:00,48654.88011,48654.88011,48654.88011,48654.88011,48654.88011,48654.88011
25/09/2010 8:00,49202.99267,49202.99267,49202.99267,49202.99267,49202.99267,49202.99267
25/09/2010 9:00,50554.20843,50554.20843,50554.20843,50554.20843,50554.20843,50554.20843
25/09/2010 10:00,51238.81138,51238.81138,51238.81138,51238.81138,51238.81138,51238.81138
25/09/2010 11:00,51291.60852,51291.60852,51291.60852,51291.60852,51291.60852,51291.60852
25/09/2010 12:00,51282.22236,51282.22236,51282.22236,51282.22236,51282.22236,51282.22236
25/09/2010 13:00,51273.81393,51273.81393,51273.81393,51273.81393,51273.81393,51273.81393
25/09/2010 14:00,51249.95744,51249.95744,51249.95744,51249.95744,51249.95744,51249.95744
25/09/2010 15:00,51268.72976,51268.72976,51268.72976,51268.72976,51268.72976,51268.72976
25/09/2010 16:00,51219.06134,51219.06134,51219.06134,51219.06134,51219.06134,51219.06134
25/09/2010 17:00,51106.62298,51106.62298,51106.62298,51106.62298,51106.62298,51106.62298
25/09/2010 18:00,51480.70051,51480.70051,51480.70051,51480.70051,51480.70051,51480.70051
25/09/2010 19:00,51820.94876,51820.94876,51820.94876,51820.94876,51820.94876,51820.94876
25/09/2010 20:00,51539.95064,51539.95064,51539.95064,51539.95064,51539.95064,51539.95064
25/09/2010 21:00,50624.01798,50624.01798,50624.01798,50624.01798,50624.01798,50624.01798
25/09/2010 22:00,49908.32338,49908.32338,49908.32338,49908.32338,49908.32338,49908.32338
25/09/2010 23:00,49426.69612,49426.69612,49426.69612,49426.69612,49426.69612,49426.69612
26/09/2010 0:00,49136.89847,49136.89847,49136.89847,49136.89847,49136.89847,49136.89847
26/09/2010 1:00,48868.80631,48868.80631,48868.80631,48868.80631,48868.80631,48868.80631
26/09/2010 2:00,49528.96614,49528.96614,49528.96614,49528.96614,49528.96614,49528.96614
26/09/2010 3:00,48531.10014,48531.10014,48531.10014,48531.10014,48531.10014,48531.10014
26/09/2010 4:00,48579.79084,48579.79084,48579.79084,48579.79084,48579.79084,48579.79084
26/09/2010 5:00,48908.11085,48908.11085,48908.11085,48908.11085,48908.11085,48908.11085
26/09/2010 6:00,49595.06034,49595.06034,49595.06034,49595.06034,49595.06034,49595.06034
26/09/2010 7:00,51898.77566,51898.77566,51898.77566,51898.77566,51898.77566,51898.77566
26/09/2010 8:00,53739.83158,53739.83158,53739.83158,53739.83158,53739.83158,53739.83158
26/09/2010 9:00,55349.1667,55349.1667,55349.1667,55349.1667,55349.1667,55349.1667
26/09/2010 10:00,55663.60302,55663.60302,55663.60302,55663.60302,55663.60302,55663.60302
26/09/2010 11:00,55767.24186,55767.24186,55767.24186,55767.24186,55767.24186,55767.24186
26/09/2010 12:00,55661.25648,55661.25648,55661.25648,55661.25648,55661.25648,55661.25648
26/09/2010 13:00,55559.182,55559.182,55559.182,55559.182,55559.182,55559.182
26/09/2010 14:00,55508.92695,55508.92695,55508.92695,55508.92695,55508.92695,55508.92695
26/09/2010 15:00,55638.96435,55638.96435,55638.96435,55638.96435,55638.96435,55638.96435
26/09/2010 16:00,54532.96199,54532.96199,54532.96199,54532.96199,54532.96199,54532.96199
26/09/2010 17:00,52900.7481,52900.7481,52900.7481,52900.7481,52900.7481,52900.7481
26/09/2010 18:00,52904.659,52904.659,52904.659,52904.659,52904.659,52904.659
26/09/2010 19:00,52893.70848,52893.70848,52893.70848,52893.70848,52893.70848,52893.70848
26/09/2010 20:00,52270.50665,52270.50665,52270.50665,52270.50665,52270.50665,52270.50665
26/09/2010 21:00,51078.66005,51078.66005,51078.66005,51078.66005,51078.66005,51078.66005
26/09/2010 22:00,50097.61092,50097.61092,50097.61092,50097.61092,50097.61092,50097.61092
26/09/2010 23:00,49995.53644,49995.53644,49995.53644,49995.53644,49995.53644,49995.53644
27/09/2010 0:00,49682.66449,49682.66449,49682.66449,49682.66449,49682.66449,49682.66449
27/09/2010 1:00,49476.36454,49476.36454,49476.36454,49476.36454,49476.36454,49476.36454
27/09/2010 2:00,49294.11663,49294.11663,49294.11663,49294.11663,49294.11663,49294.11663
27/09/2010 3:00,49105.41573,49105.41573,49105.41573,49105.41573,49105.41573,49105.41573
27/09/2010 4:00,49177.76737,49177.76737,49177.76737,49177.76737,49177.76737,49177.76737
27/09/2010 5:00,49485.94624,49485.94624,49485.94624,49485.94624,49485.94624,49485.94624
27/09/2010 6:00,50076.49206,50076.49206,50076.49206,50076.49206,50076.49206,50076.49206
27/09/2010 7:00,52468.39817,52468.39817,52468.39817,52468.39817,52468.39817,52468.39817
27/09/2010 8:00,54335.65711,54335.65711,54335.65711,54335.65711,54335.65711,54335.65711
27/09/2010 9:00,55659.30103,55659.30103,55659.30103,55659.30103,55659.30103,55659.30103
27/09/2010 10:00,56043.5469,56043.5469,56043.5469,56043.5469,56043.5469,56043.5469
27/09/2010 11:00,56200.76506,56200.76506,56200.76506,56200.76506,56200.76506,56200.76506
27/09/2010 12:00,56635.07044,56635.07044,56635.07044,56635.07044,56635.07044,56635.07044
27/09/2010 13:00,56740.86027,56740.86027,56740.86027,56740.86027,56740.86027,56740.86027
27/09/2010 14:00,56874.80858,56874.80858,56874.80858,56874.80858,56874.80858,56874.80858
27/09/2010 15:00,56676.91707,56676.91707,56676.91707,56676.91707,56676.91707,56676.91707
27/09/2010 16:00,55421.3228,55421.3228,55421.3228,55421.3228,55421.3228,55421.3228
27/09/2010 17:00,53616.05161,53616.05161,53616.05161,53616.05161,53616.05161,53616.05161
27/09/2010 18:00,53525.51429,53525.51429,53525.51429,53525.51429,53525.51429,53525.51429
27/09/2010 19:00,53589.26195,53589.26195,53589.26195,53589.26195,53589.26195,53589.26195
27/09/2010 20:00,53075.17422,53075.17422,53075.17422,53075.17422,53075.17422,53075.17422
27/09/2010 21:00,51762.48081,51762.48081,51762.48081,51762.48081,51762.48081,51762.48081
27/09/2010 22:00,51050.30602,51050.30602,51050.30602,51050.30602,51050.30602,51050.30602
27/09/2010 23:00,50426.90865,50426.90865,50426.90865,50426.90865,50426.90865,50426.90865
28/09/2010 0:00,50149.23479,50149.23479,50149.23479,50149.23479,50149.23479,50149.23479
28/09/2010 1:00,49869.99657,49869.99657,49869.99657,49869.99657,49869.99657,49869.99657
28/09/2010 2:00,49666.43425,49666.43425,49666.43425,49666.43425,49666.43425,49666.43425
28/09/2010 3:00,49541.87211,49541.87211,49541.87211,49541.87211,49541.87211,49541.87211
28/09/2010 4:00,49565.14196,49565.14196,49565.14196,49565.14196,49565.14196,49565.14196
28/09/2010 5:00,49891.70206,49891.70206,49891.70206,49891.70206,49891.70206,49891.70206
28/09/2010 6:00,50474.03499,50474.03499,50474.03499,50474.03499,50474.03499,50474.03499
28/09/2010 7:00,52922.0625,52922.0625,52922.0625,52922.0625,52922.0625,52922.0625
28/09/2010 8:00,54923.4653,54923.4653,54923.4653,54923.4653,54923.4653,54923.4653
28/09/2010 9:00,56566.82525,56566.82525,56566.82525,56566.82525,56566.82525,56566.82525
28/09/2010 10:00,56987.24694,56987.24694,56987.24694,56987.24694,56987.24694,56987.24694
28/09/2010 11:00,57008.95243,57008.95243,57008.95243,57008.95243,57008.95243,57008.95243
28/09/2010 12:00,56824.35798,56824.35798,56824.35798,56824.35798,56824.35798,56824.35798
28/09/2010 13:00,56903.35815,56903.35815,56903.35815,56903.35815,56903.35815,56903.35815
28/09/2010 14:00,56891.4299,56891.4299,56891.4299,56891.4299,56891.4299,56891.4299
28/09/2010 15:00,56411.17145,56411.17145,56411.17145,56411.17145,56411.17145,56411.17145
28/09/2010 16:00,55055.84924,55055.84924,55055.84924,55055.84924,55055.84924,55055.84924
28/09/2010 17:00,53629.9353,53629.9353,53629.9353,53629.9353,53629.9353,53629.9353
28/09/2010 18:00,53724.97016,53724.97016,53724.97016,53724.97016,53724.97016,53724.97016
28/09/2010 19:00,53658.68041,53658.68041,53658.68041,53658.68041,53658.68041,53658.68041
28/09/2010 20:00,53169.23135,53169.23135,53169.23135,53169.23135,53169.23135,53169.23135
28/09/2010 21:00,51827.98838,51827.98838,51827.98838,51827.98838,51827.98838,51827.98838
28/09/2010 22:00,51167.43746,51167.43746,51167.43746,51167.43746,51167.43746,51167.43746
28/09/2010 23:00,50613.26301,50613.26301,50613.26301,50613.26301,50613.26301,50613.26301
29/09/2010 0:00,50181.10862,50181.10862,50181.10862,50181.10862,50181.10862,50181.10862
29/09/2010 1:00,49944.4992,49944.4992,49944.4992,49944.4992,49944.4992,49944.4992
29/09/2010 2:00,49681.10013,49681.10013,49681.10013,49681.10013,49681.10013,49681.10013
29/09/2010 3:00,49577.26575,49577.26575,49577.26575,49577.26575,49577.26575,49577.26575
29/09/2010 4:00,49592.32271,49592.32271,49592.32271,49592.32271,49592.32271,49592.32271
29/09/2010 5:00,49928.85561,49928.85561,49928.85561,49928.85561,49928.85561,49928.85561
29/09/2010 6:00,50509.81972,50509.81972,50509.81972,50509.81972,50509.81972,50509.81972
29/09/2010 7:00,53000.28049,53000.28049,53000.28049,53000.28049,53000.28049,53000.28049
29/09/2010 8:00,54914.66577,54914.66577,54914.66577,54914.66577,54914.66577,54914.66577
29/09/2010 9:00,56536.90687,56536.90687,56536.90687,56536.90687,56536.90687,56536.90687
29/09/2010 10:00,56852.51645,56852.51645,56852.51645,56852.51645,56852.51645,56852.51645
29/09/2010 11:00,56897.68734,56897.68734,56897.68734,56897.68734,56897.68734,56897.68734
29/09/2010 12:00,56753.96179,56753.96179,56753.96179,56753.96179,56753.96179,56753.96179
29/09/2010 13:00,56909.02895,56909.02895,56909.02895,56909.02895,56909.02895,56909.02895
29/09/2010 14:00,56893.97199,56893.97199,56893.97199,56893.97199,56893.97199,56893.97199
29/09/2010 15:00,56710.74635,56710.74635,56710.74635,56710.74635,56710.74635,56710.74635
29/09/2010 16:00,55530.24135,55530.24135,55530.24135,55530.24135,55530.24135,55530.24135
29/09/2010 17:00,54018.87425,54018.87425,54018.87425,54018.87425,54018.87425,54018.87425
29/09/2010 18:00,53959.62413,53959.62413,53959.62413,53959.62413,53959.62413,53959.62413
29/09/2010 19:00,53819.22284,53819.22284,53819.22284,53819.22284,53819.22284,53819.22284
29/09/2010 20:00,53303.76629,53303.76629,53303.76629,53303.76629,53303.76629,53303.76629
29/09/2010 21:00,52057.75372,52057.75372,52057.75372,52057.75372,52057.75372,52057.75372
29/09/2010 22:00,51244.67773,51244.67773,51244.67773,51244.67773,51244.67773,51244.67773
29/09/2010 23:00,50682.29039,50682.29039,50682.29039,50682.29039,50682.29039,50682.29039
30/09/2010 0:00,50231.16813,50231.16813,50231.16813,50231.16813,50231.16813,50231.16813
